,demand series,lost_load dispatch,main_node_curtailment dispatch,natgas capacity,natgas dispatch,solar series,solar capacity,wind series,wind capacity,storage capacity,storage dispatch,storage stored,to_PGP capacity,to_PGP dispatch,PGP_storage capacity,PGP_storage dispatch,PGP_storage stored,from_PGP capacity,from_PGP dispatch,lost_load max dispatch,lost_load num hours,natgas curtailment,status,name,date,region,n_years,opt_years,test_years,iter,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
1102,304674.93972602737,6860.236111360717,53817.24037167791,0,0.0,0.2680103812356238,337701.55242333777,0.26686745988252775,1065986.1042666542,162256.26269725466,5346.5279832286815,36348.28919309661,61584.47614648642,31236.327748971973,134328388.43147293,31236.008788782514,27978963.981259488,250386.75575703132,21865.20615214776,230814.15018317915,175,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested1989,Aug04v1,CONUS,-1,1,1989,-1,-1,-1,109119.81473507405,53817.24037167791,6860.236111360717,230814.15018317915,1.0,0.0
235,298942.67237442924,4623.127515391056,80706.45525370496,0,0.0,0.2638806293628622,337701.55242333777,0.28719262977639115,1065986.1042666542,162256.26269725466,4294.761355172164,36066.153443844545,61584.47614648642,27110.999523883307,134328388.43147293,27110.492991468855,44432667.97525395,250386.75575703132,18977.3450940282,250597.13813308423,99,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested1990,Aug04v1,CONUS,-1,1,1990,-1,-1,-1,86748.72176218816,80706.45525370496,4623.127515391056,250597.13813308423,1.0,0.0
1507,304121.599086758,6375.62135875459,61101.23658871267,0,0.0,0.26104045964163736,337701.55242333777,0.27603138109639325,1065986.1042666542,162256.26269725466,7188.340960010857,35909.81549503024,61584.47614648642,31229.30225733014,134328388.43147293,31228.888211786198,36319784.54320768,250386.75575703132,21860.22174825034,284088.8068829626,155,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested1991,Aug04v1,CONUS,-1,1,1991,-1,-1,-1,104273.6671970029,61101.23658871267,6375.62135875459,284088.8068829626,1.0,0.0
941,293797.0072859745,3441.4472431767085,47619.166525089444,0,0.0,0.25685292529445597,337701.55242333777,0.2574973631627926,1065986.1042666542,162256.26269725466,6350.7486702737115,37171.75161795708,61584.47614648642,30947.07297359588,134328388.43147293,30946.628490329666,38989760.177667014,250386.75575703132,21662.639943230766,191546.94413455133,98,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested1992,Aug04v1,CONUS,-1,1,1992,-1,-1,-1,74931.925561413,47619.166525089444,3441.4472431767085,191546.94413455133,1.0,0.0
275,303858.71552511415,1334.0943443209394,63014.517794549654,0,0.0,0.2629793135138621,337701.55242333777,0.2832842066866996,1065986.1042666542,162256.26269725466,6514.160387132854,35686.10512635032,61584.47614648642,33657.51522618158,134328388.43147293,33657.06482849101,39508569.33454038,250386.75575703132,23559.945379943707,216181.2657272676,26,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested1993,Aug04v1,CONUS,-1,1,1993,-1,-1,-1,53858.40118060299,63014.517794549654,1334.0943443209394,216181.2657272676,1.0,0.0
1325,300165.1826484018,0.0,67869.1376251273,0,0.0,0.26459623972049845,337701.55242333777,0.2837906342836385,1065986.1042666542,162256.26269725466,4452.341102173455,44206.72578299207,61584.47614648642,32037.428267740557,134328388.43147293,32036.910154445122,45448534.75613767,250386.75575703132,22425.837108111587,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested1994,Aug04v1,CONUS,-1,1,1994,-1,-1,-1,40517.45498319836,67869.1376251273,0.0,0.0,1.0,0.0
1497,304597.7723744292,8661.35621158973,67234.40203996318,0,0.0,0.26352530192303597,337701.55242333777,0.2796362636824091,1065986.1042666542,162256.26269725466,5812.715620673923,32563.309963839776,61584.47614648642,31930.993974380406,134328388.43147293,31930.668699282654,28532903.301247876,250386.75575703132,22351.468089497863,239893.90708835848,205,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested1995,Aug04v1,CONUS,-1,1,1995,-1,-1,-1,127131.01691829236,67234.40203996318,8661.35621158973,239893.90708835848,1.0,0.0
347,302336.11839708564,2522.5416699917987,85644.44186831672,0,0.0,0.26656098729092004,337701.55242333777,0.30071228894722724,1065986.1042666542,162256.26269725466,4466.71039179012,36790.152026005875,61584.47614648642,33789.47733370854,134328388.43147293,33788.89973030601,50666965.17559256,250386.75575703132,23652.22981121421,207626.60847322238,61,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested1996,Aug04v1,CONUS,-1,1,1996,-1,-1,-1,65742.87466155812,85644.44186831672,2522.5416699917987,207626.60847322238,1.0,0.0
848,298511.59600456624,974.45820232345,74987.03832557614,0,0.0,0.26346008016396294,337701.55242333777,0.28956515566065244,1065986.1042666542,162256.26269725466,5243.399643460768,33253.85431405394,61584.47614648642,33676.5073842642,134328388.43147293,33675.90221670656,53084873.46507388,250386.75575703132,23573.1315516946,213120.3182788262,27,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested1997,Aug04v1,CONUS,-1,1,1997,-1,-1,-1,50262.03979280642,74987.03832557614,974.45820232345,213120.3182788262,1.0,0.0
1016,302805.7374429224,14252.909451648908,57733.82547421069,0,0.0,0.2647134692583764,337701.55242333777,0.2613096450421656,1065986.1042666542,162256.26269725466,5003.063478758828,36942.29774230716,61584.47614648642,28965.522335137906,134328388.43147293,28965.253510639195,23581096.37159218,250386.75575703132,20275.677457447433,288933.61657239596,308,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested1998,Aug04v1,CONUS,-1,1,1998,-1,-1,-1,183046.54427762187,57733.82547421069,14252.909451648908,288933.61657239596,1.0,0.0
1135,300332.9057077626,658.4284876500948,92007.09105691657,0,0.0,0.26952310198963475,337701.55242333777,0.30253755292724566,1065986.1042666542,162256.26269725466,4239.172745970833,40396.50583346554,61584.47614648642,29325.584302328163,134328388.43147293,29325.043980606973,47396642.25784461,250386.75575703132,20527.530786424883,184352.7590822672,29,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested1999,Aug04v1,CONUS,-1,1,1999,-1,-1,-1,47101.73524954903,92007.09105691657,658.4284876500948,184352.7590822672,1.0,0.0
1070,303179.88342440804,26.173720610059053,73071.54878088637,0,0.0,0.26564944974459803,337701.55242333777,0.29142427094198037,1065986.1042666542,162256.26269725466,4751.803931426925,45481.13756670325,61584.47614648642,32406.449406099884,134328388.43147293,32406.02131273195,37552049.87088072,250386.75575703132,22684.214918912367,36683.491206960854,2,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2000,Aug04v1,CONUS,-1,1,2000,-1,-1,-1,40779.19281669791,73071.54878088637,26.173720610059053,36683.491206960854,1.0,0.0
1240,306273.04497716896,1269.2671314986164,72809.9037001874,0,0.0,0.2699333133065723,337701.55242333777,0.2919699785137299,1065986.1042666542,162256.26269725466,4606.178319125447,36396.679721115266,61584.47614648642,33032.54096276319,134328388.43147293,33031.98409124098,48848379.17577457,250386.75575703132,23122.388863868684,245949.80308746046,37,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2002,Aug04v1,CONUS,-1,1,2002,-1,-1,-1,53210.12798984899,72809.9037001874,1269.2671314986164,245949.80308746046,1.0,0.0
444,301020.0848173516,3065.1740935701823,62766.991322731315,0,0.0,0.26609755344689456,337701.55242333777,0.2770270805637365,1065986.1042666542,162256.26269725466,5271.143127968769,30745.24922348508,61584.47614648642,32749.473800991305,134328388.43147293,32749.01931634511,39867074.21583107,250386.75575703132,22924.313521441578,247595.01126742858,82,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2003,Aug04v1,CONUS,-1,1,2003,-1,-1,-1,71169.19712942213,62766.991322731315,3065.1740935701823,247595.01126742858,1.0,0.0
1291,298534.8805783242,0.0,68929.89684398704,0,0.0,0.2630067437968984,337701.55242333777,0.2837104588029233,1065986.1042666542,162256.26269725466,4516.170285957389,42776.326820169095,61584.47614648642,31955.375212237686,134328388.43147293,31954.847191000918,46317652.41641591,250386.75575703132,22368.39303370064,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2004,Aug04v1,CONUS,-1,1,2004,-1,-1,-1,40517.45484370124,68929.89684398704,0.0,0.0,1.0,0.0
1190,306573.67842465756,9339.439595779982,64565.837592228105,0,0.0,0.263908294234211,337701.55242333777,0.2778754068242968,1065986.1042666542,162256.26269725466,5638.521683617894,33497.449453488196,61584.47614648642,31440.123810944697,134328388.43147293,31439.786512730472,29587562.643539418,250386.75575703132,22007.850558911327,266646.8230505846,186,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2005,Aug04v1,CONUS,-1,1,2005,-1,-1,-1,133911.84992570718,64565.837592228105,9339.439595779982,266646.8230505846,1.0,0.0
353,301608.11278538813,6626.71568263529,85061.16606785293,0,0.0,0.2662303199285058,337701.55242333777,0.29154296017985637,1065986.1042666542,162256.26269725466,4483.184023132505,36298.49257877297,61584.47614648642,27650.961023317024,134328388.43147293,27650.4774932243,42414920.45838074,250386.75575703132,19355.33424525701,239235.0837874083,143,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2006,Aug04v1,CONUS,-1,1,2006,-1,-1,-1,106784.60435258115,85061.16606785293,6626.71568263529,239235.0837874083,1.0,0.0
1696,308302.8090182648,3563.2532177223998,72316.2836180784,0,0.0,0.2674591808935575,337701.55242333777,0.29241424879911904,1065986.1042666542,162256.26269725466,4672.133814828977,30311.325942099476,61584.47614648642,33565.90074214698,134328388.43147293,33565.26065427235,56148059.15363114,250386.75575703132,23495.682457990646,215870.10491119002,81,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2007,Aug04v1,CONUS,-1,1,2007,-1,-1,-1,76149.98975874018,72316.2836180784,3563.2532177223998,215870.10491119002,1.0,0.0
63,304088.1985428051,1911.7921556276926,97576.85176958071,0,0.0,0.2707288729496559,337701.55242333777,0.3112675948006041,1065986.1042666542,162256.26269725466,4774.360538856353,36262.77600804329,61584.47614648642,31497.284493481377,134328388.43147293,31496.821198450656,40639915.01450798,250386.75575703132,22047.77483891546,200633.1906276443,57,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2008,Aug04v1,CONUS,-1,1,2008,-1,-1,-1,59635.37562126924,97576.85176958071,1911.7921556276926,200633.1906276443,1.0,0.0
432,300992.27808219177,1299.9572479378216,76611.42003260521,0,0.0,0.2671937081846535,337701.55242333777,0.2914569861661884,1065986.1042666542,162256.26269725466,4481.845189529469,40925.61405642822,61584.47614648642,33103.43296164394,134328388.43147293,33102.813735819946,54318054.78458939,250386.75575703132,23171.969615073962,196853.839523999,32,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2009,Aug04v1,CONUS,-1,1,2009,-1,-1,-1,53517.02927471378,76611.42003260521,1299.9572479378216,196853.839523999,1.0,0.0
1493,314756.4660958904,10554.950802376448,72882.74638601673,0,0.0,0.265923764832733,337701.55242333777,0.2921084441681488,1065986.1042666542,162256.26269725466,5524.0646156131215,29978.13555363041,61584.47614648642,32238.10649216767,134328388.43147293,32237.72420099852,33534313.0724242,250386.75575703132,22566.406940698966,283308.4856251156,203,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2010,Aug04v1,CONUS,-1,1,2010,-1,-1,-1,146066.96334821096,72882.74638601673,10554.950802376448,283308.4856251156,1.0,0.0
139,310507.2966894977,5243.215942900075,101777.97505195873,0,0.0,0.2715464541660344,337701.55242333777,0.31382565288911207,1065986.1042666542,162256.26269725466,4224.753377966887,32307.717580641118,61584.47614648642,25698.733612336455,134328388.43147293,25698.377335883022,31252320.50762136,250386.75575703132,17988.864135118114,218261.6308097148,121,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2011,Aug04v1,CONUS,-1,1,2011,-1,-1,-1,92949.60363653148,101777.97505195873,5243.215942900075,218261.6308097148,1.0,0.0
1293,304626.139571949,3601.7573739825416,83293.57315878679,0,0.0,0.27001853277040194,337701.55242333777,0.29619830568552274,1065986.1042666542,162256.26269725466,4778.480146863284,36520.35894798751,61584.47614648642,30305.010548600796,134328388.43147293,30304.59988802277,36022857.75936737,250386.75575703132,21213.219921615942,193370.78330761788,95,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2012,Aug04v1,CONUS,-1,1,2012,-1,-1,-1,76535.02577798889,83293.57315878679,3601.7573739825416,193370.78330761788,1.0,0.0
1677,305395.1433789954,3346.16834011491,77759.78448899499,0,0.0,0.2691500907322936,337701.55242333777,0.2916084347454845,1065986.1042666542,162256.26269725466,4747.595588715128,39857.26589853472,61584.47614648642,29380.59821725828,134328388.43147293,29380.076248645768,45786720.44530669,250386.75575703132,20566.053374052037,198774.06505897595,75,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2013,Aug04v1,CONUS,-1,1,2013,-1,-1,-1,73979.13386773366,77759.78448899499,3346.16834011491,198774.06505897595,1.0,0.0
808,305191.95707762556,0.0,93011.82647706679,0,0.0,0.2650796826455621,337701.55242333777,0.3124546051342735,1065986.1042666542,162256.26269725466,4126.631857086987,37980.86971316861,61584.47614648642,32840.95225667824,134328388.43147293,32840.3980908004,48611041.994509794,250386.75575703132,22988.27866356028,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2014,Aug04v1,CONUS,-1,1,2014,-1,-1,-1,40517.45634916391,93011.82647706679,0.0,0.0,1.0,0.0
1464,305580.20993150683,4500.657035275359,57934.43929801351,0,0.0,0.2605947335874114,337701.55242333777,0.2772280830048403,1065986.1042666542,162256.26269725466,4633.149112976191,37085.06746189759,61584.47614648642,32934.207626693555,134328388.43147293,32933.623361589474,51251324.89952624,250386.75575703132,23053.53635311263,246272.9315432617,100,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2015,Aug04v1,CONUS,-1,1,2015,-1,-1,-1,85524.02686043056,57934.43929801351,4500.657035275359,246272.9315432617,1.0,0.0
1176,307092.93522313295,1124.9175457933386,76828.93771940925,0,0.0,0.26490610678651355,337701.55242333777,0.2978223001247438,1065986.1042666542,162256.26269725466,4893.770353866382,42765.90539348968,61584.47614648642,32381.1959071554,134328388.43147293,32380.567355734893,55136089.57681353,250386.75575703132,22666.39714901443,222339.23902336194,22,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2016,Aug04v1,CONUS,-1,1,2016,-1,-1,-1,51766.631025459435,76828.93771940925,1124.9175457933386,222339.23902336194,1.0,0.0
478,302036.3121004566,3930.6670905301407,81200.98646092425,0,0.0,0.26426189793513105,337701.55242333777,0.293547134797889,1065986.1042666542,162256.26269725466,4253.227450982582,34665.02119555178,61584.47614648642,30716.08323421213,134328388.43147293,30715.56650112236,45327464.06172879,250386.75575703132,21500.89655078565,199262.95864798516,114,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2017,Aug04v1,CONUS,-1,1,2017,-1,-1,-1,79824.12364221418,81200.98646092425,3930.6670905301407,199262.95864798516,1.0,0.0
547,312238.38778538816,7569.577353790429,58073.50581774557,0,0.0,0.26412747334661285,337701.55242333777,0.27867265294554433,1065986.1042666542,162256.26269725466,4966.338609069176,35515.308523628264,61584.47614648642,31517.38917421553,134328388.43147293,31517.04925208832,29817730.451439384,250386.75575703132,22061.934476461825,276383.86416119826,141,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2018,Aug04v1,CONUS,-1,1,2018,-1,-1,-1,116213.22763716093,58073.50581774557,7569.577353790429,276383.86416119826,1.0,0.0
205,308819.6184931507,1127.1600466034527,66167.02398670973,0,0.0,0.2641655045338622,337701.55242333777,0.2897661834580256,1065986.1042666542,162256.26269725466,4595.392117331733,41613.83478292901,61584.47614648642,32563.409413834237,134328388.43147293,32562.677440582305,64208180.052286476,250386.75575703132,22793.874208407608,146288.99265824258,43,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2019,Aug04v1,CONUS,-1,1,2019,-1,-1,-1,51789.05634325113,66167.02398670973,1127.1600466034527,146288.99265824258,1.0,0.0
1276,304589.92076502735,989.5974888419815,86717.76359282811,0,0.0,0.27182205867777515,337701.55242333777,0.3004261049920211,1065986.1042666542,162256.26269725466,4235.978586554965,37486.50695429976,61584.47614648642,29173.874748001068,134328388.43147293,29173.353028609305,45764858.965027824,250386.75575703132,20421.347120026512,200794.03401431697,27,0.0,optimal,nYrs_20210220_SWBPGP_DYrs1_Tested2020,Aug04v1,CONUS,-1,1,2020,-1,-1,-1,50413.42500357466,86717.76359282811,989.5974888419815,200794.03401431697,1.0,0.0
1697,301977.5055936073,0.0,88264.47357540228,0,0.0,0.2674545444406294,314009.7950108649,0.28379868260612123,1159603.7712864534,59950.44948793814,2161.721023839487,15174.032004386418,82120.5915550824,31012.48865743353,155589647.38704276,31012.178440613738,27212001.781740267,276067.6090617344,21708.52490842962,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs10_Tested1979,Aug04v1,CONUS,-1,10,1979,-1,-1,-1,43204.20217866396,88264.47357540228,0.0,0.0,1.0,0.0
1368,309578.18920765026,0.0,64721.864750683686,0,0.0,0.26395246787924637,314009.7950108649,0.27400936253503594,1159603.7712864534,59950.44948793814,2218.8811684426764,16859.778118748894,82120.5915550824,35794.614059667256,155589647.38704276,35794.28012690586,29292347.546941113,276067.6090617344,25055.996088834097,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs10_Tested1980,Aug04v1,CONUS,-1,10,1980,-1,-1,-1,43204.21030826055,64721.864750683686,0.0,0.0,1.0,0.0
671,302284.44771689497,4009.4645843247004,65945.50598270341,0,0.0,0.25912471314351126,314009.7950108649,0.2701820545982502,1159603.7712864534,59950.44948793814,2183.1121305573474,9659.258427317674,82120.5915550824,41462.282375933886,155589647.38704276,41461.669882852904,53727463.24076299,276067.6090617344,29023.16891799703,220010.56218163902,106,0.0,optimal,nYrs_20210220_SWBPGP_DYrs10_Tested1981,Aug04v1,CONUS,-1,10,1981,-1,-1,-1,83298.86578634872,65945.50598270341,4009.4645843247004,220010.56218163902,1.0,0.0
59,299633.2605022831,1354.6575263829443,81431.48367404749,0,0.0,0.2566909347760672,314009.7950108649,0.27972785144362056,1159603.7712864534,59950.44948793814,1878.8069314679717,12933.534118412403,82120.5915550824,34392.731145590245,155589647.38704276,34392.17209810078,49039253.50432288,276067.6090617344,24074.52046867055,182851.8754890106,42,0.0,optimal,nYrs_20210220_SWBPGP_DYrs10_Tested1982,Aug04v1,CONUS,-1,10,1982,-1,-1,-1,56750.78318873146,81431.48367404749,1354.6575263829443,182851.8754890106,1.0,0.0
158,305800.8093607306,2063.4943889842007,56896.96737796215,0,0.0,0.25458505936381387,314009.7950108649,0.2675755547752008,1159603.7712864534,59950.44948793814,2387.419900216426,15473.372717579492,82120.5915550824,40247.944566268074,155589647.38704276,40247.088707033334,75075371.5711465,276067.6090617344,28172.96209492333,288553.3373528366,34,0.0,optimal,nYrs_20210220_SWBPGP_DYrs10_Tested1983,Aug04v1,CONUS,-1,10,1983,-1,-1,-1,63839.16176839906,56896.96737796215,2063.4943889842007,288553.3373528366,1.0,0.0
667,300952.78608834243,1055.3854671559995,85042.96704306881,0,0.0,0.2595475552552688,314009.7950108649,0.28445890763276277,1159603.7712864534,59950.44948793814,2186.1538564990265,12648.050125911644,82120.5915550824,35928.302464618806,155589647.38704276,35927.805531390215,43590634.124191225,276067.6090617344,25149.46387197315,152171.33216398134,41,0.0,optimal,nYrs_20210220_SWBPGP_DYrs10_Tested1984,Aug04v1,CONUS,-1,10,1984,-1,-1,-1,53758.065206976724,85042.96704306881,1055.3854671559995,152171.33216398134,1.0,0.0
