,demand series,natgas capacity,solar series,solar capacity,wind series,wind capacity,storage capacity,status,name,date,region,n_years,opt_years,test_years,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
815,303299.1123663276,0,0.2643172528158689,662670.7174529226,0.2823583181595443,2825177.813726269,1799833.6106200947,optimal,nYrs_20210220_SWB_iter00225,Jan29v1,CONUS,7,94-90-17-87-91-02-88,-1,-1,-1,68239.14867598124,669336.9055288659,0.0,0.0,1.0,0.0
646,300850.84410441923,0,0.2642019392141173,451827.6091266857,0.2797614903440039,2963449.731206001,1880775.1725318078,optimal,nYrs_20210220_SWB_iter00117,Jan29v1,CONUS,7,94-90-89-92-04-89-14,-1,-1,-1,67925.94183247974,647389.5869298397,0.0,0.0,1.0,0.0
863,301900.7300462601,0,0.2624147270991218,578808.9116580983,0.27520602127919325,2257812.3113467954,1948247.1661878775,optimal,nYrs_20210220_SWB_iter00358,Jan29v1,CONUS,7,94-92-04-98-91-80-85,-1,-1,-1,59010.98554556948,471115.07829101535,0.0,0.0,1.0,0.0
885,301967.8339693412,0,0.26393570648697506,1337843.210228226,0.28120605869671744,1358478.563678052,3622615.384110861,optimal,nYrs_20210220_SWB_iter00125,Jan29v1,CONUS,7,94-93-17-98-15-90-01,-1,-1,-1,68161.95960344141,431936.09947494726,0.0,0.0,1.0,0.0
914,302603.99832160084,0,0.2626742204666394,1133656.2639727558,0.2797497140918638,1747632.6271038905,3291232.506658086,optimal,nYrs_20210220_SWB_iter00394,Jan29v1,CONUS,7,94-94-01-92-10-83-00,-1,-1,-1,68930.79366439597,483514.9412900354,0.0,0.0,1.0,0.0
515,302236.5091542872,0,0.26380814466472624,757495.8649469347,0.2840833504673323,2395341.185001246,1704927.897454027,optimal,nYrs_20210220_SWB_iter00004,Jan29v1,CONUS,7,94-98-85-04-09-88-84,-1,-1,-1,62067.61780752167,577865.577573303,0.0,0.0,1.0,0.0
561,303632.46706752706,0,0.2630351747541255,775481.5707360025,0.28257614611412835,2290112.4299590257,1719785.0459668909,optimal,nYrs_20210220_SWB_iter00467,Jan29v1,CONUS,7,95-09-04-83-80-06-85,-1,-1,-1,60759.346214093894,547155.9000838122,0.0,0.0,1.0,0.0
563,305381.13437336986,0,0.2652583518106758,883714.7204889456,0.29138867680292047,2274906.08024415,2150839.5794214075,optimal,nYrs_20210220_SWB_iter00169,Jan29v1,CONUS,7,95-12-18-90-14-11-86,-1,-1,-1,65286.146055890145,591541.2574778837,0.0,0.0,1.0,0.0
824,302469.89007889933,0,0.26436390462941417,919117.9127655176,0.28298363219759237,2204621.717631497,2908219.513150994,optimal,nYrs_20210220_SWB_iter00497,Jan29v1,CONUS,7,95-17-89-00-91-97-94,-1,-1,-1,70252.30601269343,563953.8217977692,0.0,0.0,1.0,0.0
963,304547.18607417546,0,0.2657222885675548,795445.7308593811,0.29371999546676564,2195783.3595535345,1710153.9242239788,optimal,nYrs_20210220_SWB_iter00416,Jan29v1,CONUS,7,95-79-11-16-17-16-97,-1,-1,-1,59474.76191262163,551441.4058610334,0.0,0.0,1.0,0.0
765,304015.52032798645,0,0.26403538990819475,677986.404094971,0.28732945227296103,2354551.6510578366,1598197.761793793,optimal,nYrs_20210220_SWB_iter00428,Jan29v1,CONUS,7,95-82-12-07-85-17-95,-1,-1,-1,59453.77874671533,551320.8112916772,0.0,0.0,1.0,0.0
952,303975.58020466694,0,0.26378447546896766,1454206.4864879155,0.28633265223961557,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00311,Jan29v1,CONUS,7,95-95-83-06-09-88-96,-1,-1,-1,78303.51569735601,443660.53692923824,0.0,0.0,1.0,0.0
940,303180.8742830139,0,0.26478946484675264,761500.221992189,0.28816371406396923,2403107.807022277,1656020.3237788393,optimal,nYrs_20210220_SWB_iter00013,Jan29v1,CONUS,7,95-97-90-20-93-88-93,-1,-1,-1,61891.67757761531,590638.7275027194,0.0,0.0,1.0,0.0
983,306032.68777712574,0,0.2655522855830609,651564.7147773841,0.2847183938235622,2296866.277310174,2133611.176381567,optimal,nYrs_20210220_SWB_iter00493,Jan29v1,CONUS,7,95-98-16-95-01-11-18,-1,-1,-1,62075.06036207259,520645.4221177491,0.0,0.0,1.0,0.0
715,304111.0729696259,0,0.26649189207620594,837029.1075217248,0.2823479897064297,2139981.6862070956,2170700.905209103,optimal,nYrs_20210220_SWB_iter00469,Jan29v1,CONUS,7,95-98-95-05-20-03-20,-1,-1,-1,62582.389423921966,522898.08773896785,0.0,0.0,1.0,0.0
618,301916.6340182648,0,0.2631147128498511,883714.7204889456,0.2827599741697845,2274906.08024415,2150839.5794214075,optimal,nYrs_20210220_SWB_iter00077,Jan29v1,CONUS,7,95-99-91-94-91-86-97,-1,-1,-1,65286.146055890145,573596.7828689973,0.0,0.0,1.0,0.0
818,304394.194661713,0,0.2673755189370358,1454206.4864879155,0.2899239307182831,1276924.6258809029,4945641.589556516,optimal,nYrs_20210220_SWB_iter00080,Jan29v1,CONUS,7,96-04-13-05-02-02-13,-1,-1,-1,78303.51569735598,452808.8564326922,0.0,0.0,1.0,0.0
987,303921.4275964295,0,0.26561878762708946,1454206.4864879155,0.28899241142880416,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00321,Jan29v1,CONUS,7,96-04-87-02-14-07-00,-1,-1,-1,78303.515697356,450005.3689219743,0.0,0.0,1.0,0.0
979,305025.5512933281,0,0.26426085935069504,1454206.4864879153,0.28394186998035714,1276924.625880904,4945641.589556516,optimal,nYrs_20210220_SWB_iter00045,Jan29v1,CONUS,7,96-05-10-95-84-98-00,-1,-1,-1,78303.51569735602,433544.9114940255,0.0,0.0,1.0,0.0
859,303781.9516360318,0,0.2627223128766619,1454206.4864879155,0.2838346243059462,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00208,Jan29v1,CONUS,7,96-12-91-82-15-15-95,-1,-1,-1,78303.51569735601,439262.20853508846,0.0,0.0,1.0,0.0
636,302427.258766784,0,0.26430691587391847,1454206.4864879155,0.29178894981258774,1276924.625880903,4945641.589556517,optimal,nYrs_20210220_SWB_iter00124,Jan29v1,CONUS,7,96-14-79-90-82-05-96,-1,-1,-1,78303.51569735601,445769.6153375987,0.0,0.0,1.0,0.0
823,305269.246709669,0,0.2649790462079111,1454206.4864879155,0.2935472795327555,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00249,Jan29v1,CONUS,7,96-16-17-96-17-19-18,-1,-1,-1,78303.515697356,452631.81056715077,0.0,0.0,1.0,0.0
821,303343.74407088873,0,0.26622271883427073,1454206.4864879155,0.29034209925431803,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00184,Jan29v1,CONUS,7,96-79-94-99-00-00-18,-1,-1,-1,78303.515697356,453125.5756591207,0.0,0.0,1.0,0.0
541,304085.04760041734,0,0.26499467091138884,1454206.4864879155,0.2893973170436355,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00052,Jan29v1,CONUS,7,96-82-11-09-02-05-81,-1,-1,-1,78303.515697356,449221.44364023657,0.0,0.0,1.0,0.0
598,303430.1946454178,0,0.26559135204924633,1454206.4864879155,0.2933542746512641,1276924.6258809038,4945641.589556516,optimal,nYrs_20210220_SWB_iter00073,Jan29v1,CONUS,7,96-86-11-09-15-90-08,-1,-1,-1,78303.51569735601,449112.3925467131,0.0,0.0,1.0,0.0
750,302739.748013547,0,0.2622058214053268,1454206.4864879155,0.2870411824159758,1276924.625880903,4945641.589556517,optimal,nYrs_20210220_SWB_iter00232,Jan29v1,CONUS,7,96-86-93-84-83-96-96,-1,-1,-1,78303.51569735598,436432.3186498002,0.0,0.0,1.0,0.0
705,303097.26469726564,0,0.26487445940834276,1454206.4864879155,0.28428752939473284,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00430,Jan29v1,CONUS,7,96-87-80-88-92-08-99,-1,-1,-1,78303.51569735601,443005.6288554109,0.0,0.0,1.0,0.0
675,304398.58833594056,0,0.2654173330917644,1262795.8805742073,0.2895079329369573,1559019.9971263325,4756536.746517325,optimal,nYrs_20210220_SWB_iter00464,Jan29v1,CONUS,7,96-89-14-18-94-93-96,-1,-1,-1,78594.24407342193,481226.5676059618,0.0,0.0,1.0,0.0
528,303302.6104378421,0,0.2649913511681973,1454206.4864879155,0.2856598900989675,1276924.6258809038,4945641.589556516,optimal,nYrs_20210220_SWB_iter00289,Jan29v1,CONUS,7,96-90-84-07-79-80-03,-1,-1,-1,78303.515697356,438278.0140170707,0.0,0.0,1.0,0.0
950,303959.98069026205,0,0.2646101810353853,1454206.4864879155,0.2957198385630662,1276924.6258809038,4945641.589556516,optimal,nYrs_20210220_SWB_iter00109,Jan29v1,CONUS,7,96-93-08-07-14-82-85,-1,-1,-1,78303.51569735601,450559.333706565,0.0,0.0,1.0,0.0
988,302333.87221353146,0,0.26480154191201505,1262795.8805742122,0.2849089496869795,1559019.997126326,4756536.7465173295,optimal,nYrs_20210220_SWB_iter00448,Jan29v1,CONUS,7,96-94-86-97-89-79-16,-1,-1,-1,78594.24407342193,466934.0113341851,0.0,0.0,1.0,0.0
638,302618.9760367762,0,0.2643412306003225,775481.5707360025,0.2885823020808232,2290112.4299590257,1719785.0459668909,optimal,nYrs_20210220_SWB_iter00295,Jan29v1,CONUS,7,97-09-99-16-09-83-95,-1,-1,-1,60759.3462140939,563048.9729905173,0.0,0.0,1.0,0.0
631,303857.3268917156,0,0.26546271003380145,644965.4334836458,0.29281200523910955,2497410.3378763385,2316893.400991273,optimal,nYrs_20210220_SWB_iter00288,Jan29v1,CONUS,7,97-10-09-09-82-11-06,-1,-1,-1,66533.22031886523,598251.8301450758,0.0,0.0,1.0,0.0
881,304098.2821465832,0,0.2648038971828283,1454206.4864879155,0.28932561364790915,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00278,Jan29v1,CONUS,7,97-10-96-81-09-19-09,-1,-1,-1,78303.515697356,448659.57840404415,0.0,0.0,1.0,0.0
686,303777.8953196347,0,0.26522246571236363,541158.5443312379,0.28231855202499306,2892130.885940505,1966246.0576469428,optimal,nYrs_20210220_SWB_iter00345,Jan29v1,CONUS,7,97-79-89-05-85-91-02,-1,-1,-1,68735.14915485543,656017.306514313,0.0,0.0,1.0,0.0
918,303924.27138758474,0,0.2646280229270849,557354.4714235946,0.2808161728750025,2766845.411400628,2150772.243197227,optimal,nYrs_20210220_SWB_iter00431,Jan29v1,CONUS,7,97-80-81-79-06-19-89,-1,-1,-1,68326.54874697886,620284.0648263564,0.0,0.0,1.0,0.0
660,303801.8454453573,0,0.26522261949584774,644965.4334836458,0.28720660164970174,2497410.3378763385,2316893.400991273,optimal,nYrs_20210220_SWB_iter00084,Jan29v1,CONUS,7,97-81-10-79-12-99-91,-1,-1,-1,66533.22031886523,584047.6309638118,0.0,0.0,1.0,0.0
746,302153.21125244617,0,0.26118756247344865,883714.7204889441,0.2777878091960306,2274906.080244153,2150839.5794214034,optimal,nYrs_20210220_SWB_iter00412,Jan29v1,CONUS,7,97-82-85-91-86-98-91,-1,-1,-1,65286.14605589012,560387.0686326424,0.0,0.0,1.0,0.0
760,303084.62473937974,0,0.2641280933824361,910521.8099600127,0.2822516481059463,1832443.3305754608,2514402.4276850116,optimal,nYrs_20210220_SWB_iter00023,Jan29v1,CONUS,7,97-84-80-16-98-06-03,-1,-1,-1,61275.673920100395,453127.2375258485,0.0,0.0,1.0,0.0
877,304202.6232896794,0,0.2624405868798638,1454206.4864879155,0.2822538085944376,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00352,Jan29v1,CONUS,7,97-88-83-96-87-16-91,-1,-1,-1,78303.515697356,436411.5016174633,0.0,0.0,1.0,0.0
928,303230.17380672926,0,0.2649609064580183,736942.5836205035,0.2904684402459224,2355477.215442511,1955957.2410862893,optimal,nYrs_20210220_SWB_iter00365,Jan29v1,CONUS,7,97-88-97-17-91-11-03,-1,-1,-1,62970.67140664786,575910.3925640912,0.0,0.0,1.0,0.0
691,302130.2778755869,0,0.26429793290272613,855682.8620165219,0.2924175268977584,1632763.5417549908,2664519.0041411566,optimal,nYrs_20210220_SWB_iter00119,Jan29v1,CONUS,7,97-90-13-14-06-85-84,-1,-1,-1,58372.53770636189,400784.2690353288,0.0,0.0,1.0,0.0
956,302790.4017833855,0,0.26308878174198996,1171723.440961733,0.28636465863054855,1707215.4645931427,3234610.6700789463,optimal,nYrs_20210220_SWB_iter00115,Jan29v1,CONUS,7,97-91-86-13-86-00-14,-1,-1,-1,68431.34278480419,493577.0626317405,0.0,0.0,1.0,0.0
737,301019.1417905582,0,0.26347589177961933,1171723.4409617337,0.2838782447306976,1707215.464593141,3234610.6700789486,optimal,nYrs_20210220_SWB_iter00217,Jan29v1,CONUS,7,97-94-90-95-94-86-00,-1,-1,-1,68431.34278480419,485145.98172145075,0.0,0.0,1.0,0.0
811,305479.5162788424,0,0.26552758755880573,595441.2018997383,0.28578030109138713,2427366.2727005375,1755676.498505678,optimal,nYrs_20210220_SWB_iter00280,Jan29v1,CONUS,7,98-07-20-84-19-95-07,-1,-1,-1,60554.61241534146,545388.3554751237,0.0,0.0,1.0,0.0
769,303780.1997946813,0,0.2657084708481561,663985.2121322701,0.28221099698691626,2301280.9980943045,1910523.8734312465,optimal,nYrs_20210220_SWB_iter00460,Jan29v1,CONUS,7,98-09-80-04-18-99-79,-1,-1,-1,60689.82757878613,520981.6208376967,0.0,0.0,1.0,0.0
969,305422.4609079651,0,0.2643025656211188,1266680.5213729455,0.2883593742147958,1560153.4482302614,3531925.491368769,optimal,nYrs_20210220_SWB_iter00400,Jan29v1,CONUS,7,98-14-95-84-15-10-08,-1,-1,-1,69668.97924956423,478221.21288885677,0.0,0.0,1.0,0.0
926,304343.26199322124,0,0.2663208655236817,1449870.2041485093,0.28723336282929957,1185812.648776376,3701790.898815476,optimal,nYrs_20210220_SWB_iter00454,Jan29v1,CONUS,7,98-16-13-20-15-99-95,-1,-1,-1,67639.2445081137,420880.48430796195,0.0,0.0,1.0,0.0
856,304957.9828930202,0,0.264037979384707,621049.5048482883,0.28045609718700876,2576629.2278548707,1580367.8337102772,optimal,nYrs_20210220_SWB_iter00371,Jan29v1,CONUS,7,98-17-05-05-18-85-94,-1,-1,-1,62033.30389520314,581375.9664256965,0.0,0.0,1.0,0.0
594,300778.2823947334,0,0.26351711493562574,1302865.0293819287,0.2804500147251931,1379444.076146618,3617078.4276840375,optimal,nYrs_20210220_SWB_iter00218,Jan29v1,CONUS,7,98-90-85-17-01-00-92,-1,-1,-1,67939.03409667611,422530.76273543295,0.0,0.0,1.0,0.0
580,303464.05721830984,0,0.2639041887766774,1265698.804751686,0.28231717050597704,1578420.3487653178,3502278.1687895753,optimal,nYrs_20210220_SWB_iter00060,Jan29v1,CONUS,7,98-97-15-88-95-93-09,-1,-1,-1,69728.81243117341,475094.7998277988,0.0,0.0,1.0,0.0
650,303713.58921817946,0,0.26536329512168333,1454206.4864879155,0.2785962997514097,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00444,Jan29v1,CONUS,7,98-97-79-98-10-96-98,-1,-1,-1,78303.515697356,435894.3826484678,0.0,0.0,1.0,0.0
759,303690.2301199322,0,0.2660490375305382,1454206.4864879155,0.28942199826478565,1276924.6258809038,4945641.589556516,optimal,nYrs_20210220_SWB_iter00418,Jan29v1,CONUS,7,99-01-86-98-88-96-11,-1,-1,-1,78303.51569735601,445259.51953863906,0.0,0.0,1.0,0.0
586,303526.65014985664,0,0.2658484962120649,543564.8915916749,0.29142701677087735,3083618.204205991,1455226.8879068403,optimal,nYrs_20210220_SWB_iter00131,Jan29v1,CONUS,7,99-02-11-84-04-97-80,-1,-1,-1,68078.56928896792,739524.0244116576,0.0,0.0,1.0,0.0
508,302648.4531514796,0,0.2647589098619894,757495.8649469347,0.28458021442971887,2395341.185001246,1704927.897454027,optimal,nYrs_20210220_SWB_iter00150,Jan29v1,CONUS,7,99-04-91-93-98-09-88,-1,-1,-1,62067.617807521674,579252.2608938705,0.0,0.0,1.0,0.0
602,304138.3472982662,0,0.2672952477280205,1454206.4864879164,0.2929560509033642,1276924.6258809024,4945641.589556517,optimal,nYrs_20210220_SWB_iter00257,Jan29v1,CONUS,7,99-05-85-96-13-13-12,-1,-1,-1,78303.51569735601,457411.12225615693,0.0,0.0,1.0,0.0
758,305806.4123776908,0,0.2670990094549736,592358.4457288814,0.293664972057723,2955569.241573406,1654792.0803170241,optimal,nYrs_20210220_SWB_iter00173,Jan29v1,CONUS,7,99-10-11-17-02-94-05,-1,-1,-1,68218.73465229207,720102.1414834021,0.0,0.0,1.0,0.0
960,305952.9627836463,0,0.2660106113274767,761500.221992189,0.28974595523012125,2403107.8070222777,1656020.3237788365,optimal,nYrs_20210220_SWB_iter00071,Jan29v1,CONUS,7,99-11-18-79-95-88-91,-1,-1,-1,61891.677577615286,592710.3886676319,0.0,0.0,1.0,0.0
569,304145.32732277823,0,0.26779126927619606,914637.7937676596,0.29402007708189093,2349767.6903636362,2484833.48513501,optimal,nYrs_20210220_SWB_iter00262,Jan29v1,CONUS,7,99-13-05-08-00-02-00,-1,-1,-1,69396.44850932187,631162.8453032873,0.0,0.0,1.0,0.0
929,304688.3688543297,0,0.26384745500640644,1389562.4732604406,0.2868892029843566,1200805.5333222568,3708883.363598056,optimal,nYrs_20210220_SWB_iter00461,Jan29v1,CONUS,7,99-83-15-17-13-16-05,-1,-1,-1,67038.70585985635,404952.4349810012,0.0,0.0,1.0,0.0
771,303168.71698266873,0,0.26423674355084165,761500.2219921893,0.288475517882707,2403107.807022277,1656020.3237788368,optimal,nYrs_20210220_SWB_iter00007,Jan29v1,CONUS,7,99-88-04-20-82-83-13,-1,-1,-1,61891.67757761528,591124.9884246492,0.0,0.0,1.0,0.0
546,303009.0003744952,0,0.2647779768086293,883714.7204889456,0.28735029549082364,2274906.08024415,2150839.5794214075,optimal,nYrs_20210220_SWB_iter00478,Jan29v1,CONUS,7,99-88-86-12-80-97-04,-1,-1,-1,65286.14605589014,584107.7713200324,0.0,0.0,1.0,0.0
525,305274.03238747554,0,0.26703151231048083,1174074.843622052,0.29048233244101324,1863898.90033281,3358527.28900753,optimal,nYrs_20210220_SWB_iter00423,Jan29v1,CONUS,7,99-89-13-19-15-11-06,-1,-1,-1,71883.86566513669,549060.9376966148,0.0,0.0,1.0,0.0
627,303412.996185446,0,0.2668678220795586,496175.624138446,0.2892853205711315,2880826.111623967,1994242.339870791,optimal,nYrs_20210220_SWB_iter00331,Jan29v1,CONUS,7,99-89-94-19-85-20-09,-1,-1,-1,68094.29822128279,662207.1634625498,0.0,0.0,1.0,0.0
724,300649.03992376855,0,0.26500586089887235,742591.9348161978,0.288383141190798,2600619.2818929623,2165738.500532959,optimal,nYrs_20210220_SWB_iter00348,Jan29v1,CONUS,7,99-90-92-94-08-02-84,-1,-1,-1,68518.44712448437,645912.878619634,0.0,0.0,1.0,0.0
2401,303213.285417807,0,0.26419465347751503,914637.7937676603,0.285256962384571,2349767.690363635,2484833.485135012,optimal,nYrs_20210220_SWB_iter00473,Jan29v1,CONUS,10,00-00-82-79-02-86-98-97-88-16,-1,-1,-1,69396.44850932185,608288.1518955012,0.0,0.0,1.0,0.0
2502,304618.75547645125,0,0.26563018484112577,1171723.4409617344,0.28842019201802244,1707215.4645931395,3234610.670078951,optimal,nYrs_20210220_SWB_iter00223,Jan29v1,CONUS,10,00-01-07-91-04-13-19-11-86-13,-1,-1,-1,68431.34278480419,491989.30424080306,0.0,0.0,1.0,0.0
2294,303407.819129047,0,0.26458860041154886,914637.7937676603,0.2851101325882624,2349767.690363635,2484833.485135012,optimal,nYrs_20210220_SWB_iter00452,Jan29v1,CONUS,10,00-02-98-00-84-98-84-91-14-12,-1,-1,-1,69396.44850932187,608204.9606856268,0.0,0.0,1.0,0.0
2469,303939.4118975904,0,0.2644808706535008,1171723.4409617337,0.28787485513970534,1707215.464593141,3234610.6700789486,optimal,nYrs_20210220_SWB_iter00186,Jan29v1,CONUS,10,00-05-14-07-85-09-86-79-91-00,-1,-1,-1,68431.34278480419,490062.8748763136,0.0,0.0,1.0,0.0
2508,308039.84203622595,0,0.26636487335213127,919117.9127655156,0.2865050456376753,2204621.7176315007,2908219.513150988,optimal,nYrs_20210220_SWB_iter00242,Jan29v1,CONUS,10,00-80-10-12-18-10-11-89-79-91,-1,-1,-1,70252.30601269341,567968.5707419659,0.0,0.0,1.0,0.0
2448,303227.90243179124,0,0.2640935281655037,1378706.8528197885,0.2877522716778234,1189887.2767361028,3838267.2396573722,optimal,nYrs_20210220_SWB_iter00036,Jan29v1,CONUS,10,00-82-80-97-84-79-11-19-90-94,-1,-1,-1,67654.3220609922,401636.98743674444,0.0,0.0,1.0,0.0
2572,306626.5475734355,0,0.26663276750894865,1454206.4864879155,0.29249755961824425,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00374,Jan29v1,CONUS,10,00-88-11-87-88-11-13-94-10-96,-1,-1,-1,78303.515697356,453060.22892502113,0.0,0.0,1.0,0.0
2172,302569.83902500226,0,0.26202240547307337,1454206.4864879155,0.2822367496223472,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00415,Jan29v1,CONUS,10,00-94-96-91-92-14-87-83-14-81,-1,-1,-1,78303.51569735601,437402.4878316484,0.0,0.0,1.0,0.0
2320,304142.5046435743,0,0.2646451993468552,1265362.210806661,0.2876817315639019,1473177.506274727,3507703.369038307,optimal,nYrs_20210220_SWB_iter00234,Jan29v1,CONUS,10,00-95-82-16-05-11-09-93-95-01,-1,-1,-1,68079.82058276577,453671.3065987673,0.0,0.0,1.0,0.0
2506,302267.87469194963,0,0.2661637211989511,1454206.4864879153,0.28624534575556193,1276924.625880904,4945641.589556516,optimal,nYrs_20210220_SWB_iter00199,Jan29v1,CONUS,10,01-04-96-98-79-09-11-01-95-94,-1,-1,-1,78303.51569735601,441051.9829040798,0.0,0.0,1.0,0.0
2299,306026.24566803465,0,0.2652840026113039,659710.0888321839,0.2923084674468212,2471991.0489912997,2350420.332522136,optimal,nYrs_20210220_SWB_iter00187,Jan29v1,CONUS,10,01-09-16-88-16-80-16-14-94-10,-1,-1,-1,66591.15554261481,591244.1625696492,0.0,0.0,1.0,0.0
2281,303858.8399735305,0,0.2628096963002097,576606.151276181,0.2802158439781137,2730978.113348318,2200028.868974288,optimal,nYrs_20210220_SWB_iter00235,Jan29v1,CONUS,10,01-11-81-94-83-84-80-95-89-82,-1,-1,-1,68399.63303942159,612680.8906725132,0.0,0.0,1.0,0.0
2285,302534.0252625571,0,0.2623684530160561,1314447.4260751584,0.2830245852178118,1429803.7135098751,3583591.1036189594,optimal,nYrs_20210220_SWB_iter00098,Jan29v1,CONUS,10,01-15-81-01-05-82-09-97-14-83,-1,-1,-1,68670.07593366968,446023.0878806913,0.0,0.0,1.0,0.0
2557,302287.479423305,0,0.26511752067284894,883714.7204889456,0.29049841766171836,2274906.08024415,2150839.5794214075,optimal,nYrs_20210220_SWB_iter00170,Jan29v1,CONUS,10,01-16-99-99-84-94-99-95-16-86,-1,-1,-1,65286.14605589014,592607.022771415,0.0,0.0,1.0,0.0
2507,303724.126585889,0,0.2653290105733731,1262795.8805742122,0.2857721358479727,1559019.997126326,4756536.7465173295,optimal,nYrs_20210220_SWB_iter00347,Jan29v1,CONUS,10,01-17-09-96-10-91-94-00-95-89,-1,-1,-1,78594.24407342193,467965.92070432333,0.0,0.0,1.0,0.0
2635,304195.7255042899,0,0.2650578247794786,1335407.975838183,0.2904132048616368,1357483.66051714,3633992.4208609355,optimal,nYrs_20210220_SWB_iter00047,Jan29v1,CONUS,10,01-83-06-14-08-15-00-95-11-03,-1,-1,-1,68193.62090400721,442979.8225202893,0.0,0.0,1.0,0.0
2651,301722.3500775618,0,0.2638616863134294,638312.8112908019,0.2838595759534622,2074637.264037145,2747442.14690745,optimal,nYrs_20210220_SWB_iter00172,Jan29v1,CONUS,10,01-91-92-98-01-82-04-08-14-07,-1,-1,-1,62834.92561146795,455189.95365038014,0.0,0.0,1.0,0.0
2256,305687.47217278206,0,0.2642643222153412,914637.7937676603,0.28031162691840833,2349767.690363635,2484833.485135012,optimal,nYrs_20210220_SWB_iter00395,Jan29v1,CONUS,10,02-00-80-87-17-18-86-02-83-02,-1,-1,-1,69396.44850932187,594273.6029665458,0.0,0.0,1.0,0.0
2403,303184.92591070937,0,0.2657426933563625,608440.6549357595,0.28656726723708476,3544559.4022993776,806749.5923580837,optimal,nYrs_20210220_SWB_iter00388,Jan29v1,CONUS,10,02-01-02-90-84-07-94-91-02-94,-1,-1,-1,71647.48163367118,874066.2223146477,0.0,0.0,1.0,0.0
2445,305878.68905779236,0,0.2657861316619511,1184235.2227892526,0.28643302227890877,1840399.3686958686,3357706.7508476903,optimal,nYrs_20210220_SWB_iter00442,Jan29v1,CONUS,10,02-07-18-07-06-05-09-03-88-15,-1,-1,-1,71652.21581514535,535101.7423122475,0.0,0.0,1.0,0.0
2481,302600.21965443256,0,0.26458995057216705,742591.9348161978,0.2809957309884187,2600619.2818929623,2165738.500532959,optimal,nYrs_20210220_SWB_iter00076,Jan29v1,CONUS,10,02-08-03-91-98-82-05-94-97-98,-1,-1,-1,68518.44712448437,624439.7927577094,0.0,0.0,1.0,0.0
2438,303865.33565068495,0,0.2657015739079349,543564.8915916749,0.2859333321929702,3083618.204205991,1455226.8879068403,optimal,nYrs_20210220_SWB_iter00016,Jan29v1,CONUS,10,02-09-09-97-05-93-07-79-05-95,-1,-1,-1,68078.56928896792,722146.4490387108,0.0,0.0,1.0,0.0
2291,305143.3562711014,0,0.2651094157568936,1174074.8436220526,0.28246689464876684,1863898.9003328094,3358527.28900753,optimal,nYrs_20210220_SWB_iter00236,Jan29v1,CONUS,10,02-10-01-84-03-88-16-98-15-89,-1,-1,-1,71883.86566513668,531641.9785348205,0.0,0.0,1.0,0.0
2427,303870.91762504564,0,0.2667103634157278,914637.7937676596,0.29037606037902397,2349767.6903636362,2484833.48513501,optimal,nYrs_20210220_SWB_iter00254,Jan29v1,CONUS,10,02-11-95-05-00-92-79-11-99-09,-1,-1,-1,69396.44850932187,622139.6738542825,0.0,0.0,1.0,0.0
2306,304330.6419630643,0,0.2663624799289599,914637.7937676596,0.29013118098072477,2349767.6903636362,2484833.48513501,optimal,nYrs_20210220_SWB_iter00299,Jan29v1,CONUS,10,02-16-91-79-08-12-16-98-00-17,-1,-1,-1,69396.44850932187,620702.2917595995,0.0,0.0,1.0,0.0
2330,305075.6578611187,0,0.2656325934128046,1454206.4864879155,0.2916143386596449,1276924.6258809038,4945641.589556515,optimal,nYrs_20210220_SWB_iter00135,Jan29v1,CONUS,10,02-19-20-16-96-10-97-86-07-97,-1,-1,-1,78303.51569735601,451708.95708057407,0.0,0.0,1.0,0.0
2297,304921.15666347294,0,0.26593920304429297,559203.7593697845,0.2864398227210346,2850948.894808678,2023792.980230861,optimal,nYrs_20210220_SWB_iter00434,Jan29v1,CONUS,10,02-83-12-91-03-11-97-80-89-08,-1,-1,-1,68766.27636030849,660212.5352669841,0.0,0.0,1.0,0.0
2544,304684.05357468745,0,0.26525459449841626,1454206.4864879164,0.28862620459387606,1276924.6258809024,4945641.589556517,optimal,nYrs_20210220_SWB_iter00276,Jan29v1,CONUS,10,02-83-91-99-96-96-79-03-88-10,-1,-1,-1,78303.51569735601,448017.9281879155,0.0,0.0,1.0,0.0
