Unnamed: 0,demand series,lost_load dispatch,main_node_curtailment dispatch,natgas capacity,natgas dispatch,solar series,solar capacity,wind series,wind capacity,storage capacity,storage dispatch,storage stored,to_PGP capacity,to_PGP dispatch,PGP_storage capacity,PGP_storage dispatch,PGP_storage stored,from_PGP capacity,from_PGP dispatch,lost_load max dispatch,lost_load num hours,natgas curtailment,status,name,date,region,n_years,opt_years,test_years,iter,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
1358,304088.1985428051,0.0,112222.44119866357,0,0.0,0.2707288729496559,369871.85921365576,0.3112675948006041,1086573.101143755,197728.1534476753,5284.447400218858,46482.080313835686,67006.43195751889,29443.11151958075,124520007.6612742,29442.739382332253,32643618.36000428,289213.17723443033,20609.917567632576,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs89_Tested2008,Aug04v1,CONUS,-1,89,2008,-1,-1,-1,44004.694601965304,112222.44119866357,0.0,0.0,1.0,0.0
1499,300992.27808219177,0.0,92152.16165053916,0,0.0,0.2671937081846535,369871.85921365576,0.2914569861661884,1086573.101143755,197728.1534476753,5081.4020688122,54427.87981951333,67006.43195751889,29930.928283140245,124520007.6612742,29930.512525253085,36469990.17960557,289213.17723443033,20951.358767677164,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs89_Tested2009,Aug04v1,CONUS,-1,89,2009,-1,-1,-1,44004.69543122327,92152.16165053916,0.0,0.0,1.0,0.0
231,314756.4660958904,3673.8787089205584,77037.89537558173,0,0.0,0.265923764832733,369871.85921365576,0.2921084441681488,1086573.101143755,197728.1534476753,9777.596914541216,40780.77467106747,67006.43195751889,36437.30146417358,124520007.6612742,36436.75426794692,47999669.02150498,289213.17723443033,25505.727987562852,277339.73818096693,74,0.0,optimal,nYrs_20210220_SWBPGP_DYrs89_Tested2010,Aug04v1,CONUS,-1,89,2010,-1,-1,-1,80743.49358117128,77037.89537558173,3673.8787089205584,277339.73818096693,1.0,0.0
1392,310507.2966894977,3217.0230539088875,116336.39229293616,0,0.0,0.2715464541660344,369871.85921365576,0.3138256528891121,1086573.101143755,197728.1534476753,4664.320406963861,38752.018926778444,67006.43195751889,23726.35687228604,124520007.6612742,23726.064454133106,25650715.211934898,289213.17723443033,16608.24511789317,212417.83674105463,72,0.0,optimal,nYrs_20210220_SWBPGP_DYrs89_Tested2011,Aug04v1,CONUS,-1,89,2011,-1,-1,-1,76174.91542262708,116336.39229293616,3217.0230539088875,212417.83674105463,1.0,0.0
1266,304626.13957194897,1603.31666962007,97520.62816134006,0,0.0,0.27001853277040194,369871.85921365576,0.29619830568552274,1086573.101143755,197728.1534476753,5453.49891178425,47283.304946106924,67006.43195751889,28224.020625732162,124520007.6612742,28223.68846058687,29137293.49898979,289213.17723443033,19756.5819224108,188089.49707800293,48,0.0,optimal,nYrs_20210220_SWBPGP_DYrs89_Tested2012,Aug04v1,CONUS,-1,89,2012,-1,-1,-1,60037.85922573946,97520.62816134006,1603.31666962007,188089.49707800293,1.0,0.0
1050,305395.1433789954,1619.9847320087079,92440.6684591299,0,0.0,0.2691500907322936,369871.85921365576,0.2916084347454845,1086573.101143755,197728.1534476753,4877.374505241977,43719.91040487011,67006.43195751889,26965.656372060228,124520007.6612742,26965.26271646669,34531192.46783484,289213.17723443033,18875.68390152668,194582.72843827735,45,0.0,optimal,nYrs_20210220_SWBPGP_DYrs89_Tested2013,Aug04v1,CONUS,-1,89,2013,-1,-1,-1,60204.53771036356,92440.6684591299,1619.9847320087079,194582.72843827735,1.0,0.0
498,305191.95707762556,0.0,111176.39023801504,0,0.0,0.2650796826455621,369871.85921365576,0.3124546051342735,1086573.101143755,197728.1534476753,4784.734289999853,46753.93165431958,67006.43195751889,28342.530771491758,124520007.6612742,28342.213276268907,27850458.20390474,289213.17723443033,19839.549293388234,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs89_Tested2014,Aug04v1,CONUS,-1,89,2014,-1,-1,-1,44004.69273101628,111176.39023801504,0.0,0.0,1.0,0.0
1591,305580.20993150683,1492.2103050914236,69522.21004005204,0,0.0,0.2605947335874114,369871.85921365576,0.2772280830048403,1086573.101143755,197728.1534476753,5770.942920424021,52691.07792941416,67006.43195751889,32066.72004623732,124520007.6612742,32066.249401454894,41284630.09756845,289213.17723443033,22446.374581018423,225539.37910601945,36,0.0,optimal,nYrs_20210220_SWBPGP_DYrs89_Tested2015,Aug04v1,CONUS,-1,89,2015,-1,-1,-1,58926.80211294506,69522.21004005204,1492.2103050914236,225539.37910601945,1.0,0.0
747,307092.9352231329,0.0,92585.55685139516,0,0.0,0.26490610678651355,369871.85921365576,0.2978223001247438,1086573.101143755,197728.1534476753,5627.6795804217845,56468.641429194475,67006.43195751889,29210.978296174515,124520007.6612742,29210.531084403297,39229102.82607478,289213.17723443033,20447.371759082307,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs89_Tested2016,Aug04v1,CONUS,-1,89,2016,-1,-1,-1,44004.69420728626,92585.55685139516,0.0,0.0,1.0,0.0
129,302036.3121004566,1855.4326354892014,95212.89212784157,0,0.0,0.26426189793513105,369871.85921365576,0.293547134797889,1086573.101143755,197728.1534476753,4528.833030983611,43013.58260238666,67006.43195751889,28556.867608062585,124520007.6612742,28556.454640266427,36225245.34054016,289213.17723443033,19989.518248186498,173777.7962983941,55,0.0,optimal,nYrs_20210220_SWBPGP_DYrs89_Tested2017,Aug04v1,CONUS,-1,89,2017,-1,-1,-1,62559.01945021407,95212.89212784157,1855.4326354892014,173777.7962983941,1.0,0.0
348,312238.38778538816,1499.4414091367369,63646.66599856673,0,0.0,0.26412747334661285,369871.85921365576,0.27867265294554433,1086573.101143755,197728.1534476753,5469.090241791312,59038.1536738887,67006.43195751889,34996.21917708045,124520007.6612742,34995.73645874566,42343713.6379635,289213.17723443033,24497.015521121964,181184.3431695265,39,0.0,optimal,nYrs_20210220_SWBPGP_DYrs89_Tested2018,Aug04v1,CONUS,-1,89,2018,-1,-1,-1,58999.11813353827,63646.66599856673,1499.4414091367369,181184.3431695265,1.0,0.0
20,308819.6184931507,0.0,82176.54967192042,0,0.0,0.2641655045338622,369871.85921365576,0.2897661834580256,1086573.101143755,197728.1534476753,5113.236921136266,57461.65587115753,67006.43195751889,28815.695683966213,124520007.6612742,28815.281062127106,36370336.8398435,289213.17723443033,20170.69674348897,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs89_Tested2019,Aug04v1,CONUS,-1,89,2019,-1,-1,-1,44004.69353532865,82176.54967192042,0.0,0.0,1.0,0.0
1299,304589.9207650273,0.0,102872.26066935153,0,0.0,0.27182205867777515,369871.85921365576,0.3004261049920211,1086573.101143755,197728.1534476753,4866.123510203711,49956.38111403358,67006.43195751889,26038.061885720253,124520007.6612742,26037.704823522217,31321245.511958513,289213.17723443033,18226.39337646556,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs89_Tested2020,Aug04v1,CONUS,-1,89,2020,-1,-1,-1,44004.68881339148,102872.26066935153,0.0,0.0,1.0,0.0
683,301977.5055936073,368.63745223570055,57046.25623927865,0,0.0,0.2674545444406294,413420.3447970153,0.28379868260612123,955017.0183509388,588566.377780018,12707.2803876636,181758.99129877606,55514.702532038085,29556.81816500748,128186292.86783908,29556.24037640918,50683210.37877446,202432.48158739595,20689.36826348643,163102.02106577338,27,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1979,Aug04v1,CONUS,-1,9,1979,-1,-1,-1,43645.75762019002,57046.25623927865,368.63745223570055,163102.02106577338,1.0,0.0
1321,309578.18920765026,4771.476848335282,43055.58792851911,0,0.0,0.2639524678792464,413420.3447970153,0.27400936253503594,955017.0183509388,588566.377780018,20997.866046555097,150060.94225356393,55514.702532038085,28287.70980779965,128186292.86783908,28287.3616872309,30536891.99680332,202432.48158739595,19801.153181061632,273905.7142619821,101,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1980,Aug04v1,CONUS,-1,9,1980,-1,-1,-1,87674.14942386239,43055.58792851911,4771.476848335282,273905.7142619821,1.0,0.0
215,302284.44771689497,13822.222204319602,55657.57606621325,0,0.0,0.2591247131435113,413420.3447970153,0.2701820545982502,955017.0183509388,588566.377780018,9938.205022338918,110048.81751167703,55514.702532038085,27355.46451784904,128186292.86783908,27355.165605484028,26220382.895222686,202432.48158739595,19148.615923838817,302792.8514509884,293,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1981,Aug04v1,CONUS,-1,9,1981,-1,-1,-1,178181.60139892306,55657.57606621325,13822.222204319602,302792.8514509884,1.0,0.0
661,299633.2605022831,4520.017079252889,56075.05667191836,0,0.0,0.2566909347760672,413420.3447970153,0.27972785144362056,955017.0183509388,588566.377780018,11730.927283150648,124949.32523533206,55514.702532038085,28511.45105455951,128186292.86783908,28510.93678920681,45110995.853572294,202432.48158739595,19957.655752444774,207703.18944137788,138,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1982,Aug04v1,CONUS,-1,9,1982,-1,-1,-1,85159.55211328228,56075.05667191836,4520.017079252889,207703.18944137788,1.0,0.0
1357,305800.8093607306,11825.970918187022,45213.127219241454,0,0.0,0.2545850593638139,413420.3447970153,0.2675755547752008,955017.0183509388,588566.377780018,19420.08331558517,132632.29217645063,55514.702532038085,26685.640300449693,128186292.86783908,26685.311639964257,28829867.143623784,202432.48158739595,18679.71814797498,296179.7360579865,255,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1983,Aug04v1,CONUS,-1,9,1983,-1,-1,-1,158219.08739887527,45213.127219241454,11825.970918187022,296179.7360579865,1.0,0.0
575,300952.7860883425,5673.558430813364,59956.81534435752,0,0.0,0.2595475552552688,413420.3447970153,0.2844589076327628,955017.0183509388,588566.377780018,23904.47465697708,140172.5224029408,55514.702532038085,28921.588052837138,128186292.86783908,28921.24282793705,30282885.97426857,202432.48158739595,20244.869979555933,288528.1120763719,150,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1984,Aug04v1,CONUS,-1,9,1984,-1,-1,-1,96694.96632623824,59956.81534435752,5673.558430813364,288528.1120763719,1.0,0.0
1285,304312.90342465753,32.37040714131688,59637.187707255296,0,0.0,0.2627501869639085,413420.3447970153,0.29012179959123024,955017.0183509388,588566.377780018,12035.25101720404,204270.0106336016,55514.702532038085,28054.911085272168,128186292.86783908,28054.50859683729,35306003.12435935,202432.48158739595,19638.156017786103,47173.86900473328,2,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1985,Aug04v1,CONUS,-1,9,1985,-1,-1,-1,40283.084616126864,59637.187707255296,32.37040714131688,47173.86900473328,1.0,0.0
496,301565.7832191781,8068.527572605569,50909.475612845665,0,0.0,0.2586173468685507,413420.3447970153,0.2717274504417589,955017.0183509388,588566.377780018,20504.72643514204,143854.83402999878,55514.702532038085,27087.47082808692,128186292.86783908,27087.153204416227,27861725.50195536,202432.48158739595,18961.00724309136,295289.83305929607,191,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1986,Aug04v1,CONUS,-1,9,1986,-1,-1,-1,120644.65462618033,50909.475612845665,8068.527572605569,295289.83305929607,1.0,0.0
1112,303652.4323059361,11292.455519217092,34503.203253946835,0,0.0,0.2616466466212405,413420.3447970153,0.2502367280831821,955017.0183509388,588566.377780018,21177.33623722361,141661.39249813074,55514.702532038085,24613.129180896784,128186292.86783908,24612.89104909294,20888754.72452626,202432.48158739595,17229.02373436506,273313.34195823985,250,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1987,Aug04v1,CONUS,-1,9,1987,-1,-1,-1,152883.9298859704,34503.203253946835,11292.455519217092,273313.34195823985,1.0,0.0
292,307889.9653916211,5710.5800763692505,64362.63113259545,0,0.0,0.2648600958818636,413420.3447970153,0.29370864378305606,955017.0183509388,588566.377780018,11614.28007415555,137096.44504388663,55514.702532038085,30417.013181272847,128186292.86783908,30416.551238114786,40521329.65673874,202432.48158739595,21291.585866680343,280233.9233957452,149,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1988,Aug04v1,CONUS,-1,9,1988,-1,-1,-1,97065.18532393816,64362.63113259545,5710.5800763692505,280233.9233957452,1.0,0.0
1632,304674.93972602737,6047.798871322712,44570.58330263296,0,0.0,0.2680103812356238,413420.3447970153,0.2668674598825277,955017.0183509388,588566.377780018,19724.82250644773,148328.04271600983,55514.702532038085,27825.236926259593,128186292.86783908,27824.9251520508,27348614.808119345,202432.48158739595,19477.44760643556,235373.32087291137,160,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1989,Aug04v1,CONUS,-1,9,1989,-1,-1,-1,100437.36886755824,44570.58330263296,6047.798871322712,235373.32087291137,1.0,0.0
160,298942.67237442924,3454.466930780506,69149.9373664242,0,0.0,0.2638806293628622,413420.3447970153,0.28719262977639115,955017.0183509388,588566.377780018,9993.421956539096,179325.06095539796,55514.702532038085,24179.666252779203,128186292.86783908,24179.180187706475,42637287.13514034,202432.48158739595,16925.42613139453,245268.8588846691,96,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1990,Aug04v1,CONUS,-1,9,1990,-1,-1,-1,74504.04326454403,69149.9373664242,3454.466930780506,245268.8588846691,1.0,0.0
1595,304121.599086758,6142.635999877192,51895.29553662867,0,0.0,0.26104045964163736,413420.3447970153,0.27603138109639325,955017.0183509388,588566.377780018,11584.96464184893,126930.97288215374,55514.702532038085,27960.099704065455,128186292.86783908,27959.69065920209,35881128.36666585,202432.48158739595,19571.78346144146,285622.7320254069,165,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1991,Aug04v1,CONUS,-1,9,1991,-1,-1,-1,101385.74038230164,51895.29553662867,6142.635999877192,285622.7320254069,1.0,0.0
1445,293797.0072859745,2658.483013346175,38805.163227035824,0,0.0,0.256852925294456,413420.3447970153,0.2574973631627926,955017.0183509388,588566.377780018,20971.12534731984,152403.9491321631,55514.702532038085,27213.285061211845,128186292.86783908,27212.912133099577,32712992.30518653,202432.48158739595,19049.038493169704,196381.50754218566,82,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1992,Aug04v1,CONUS,-1,9,1992,-1,-1,-1,66544.20924743188,38805.163227035824,2658.483013346175,196381.50754218566,1.0,0.0
493,303858.7155251141,1553.5981447924896,52600.87120566367,0,0.0,0.2629793135138621,413420.3447970153,0.2832842066866996,955017.0183509388,588566.377780018,20995.804840974102,140375.41851755526,55514.702532038085,30225.58143295973,128186292.86783908,30225.115258956503,40892456.42439206,202432.48158739595,21157.58068126956,206621.301408945,44,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1993,Aug04v1,CONUS,-1,9,1993,-1,-1,-1,55495.3656827336,52600.87120566367,1553.5981447924896,206621.301408945,1.0,0.0
463,300165.1826484018,0.0,58540.77357999282,0,0.0,0.26459623972049845,413420.3447970153,0.2837906342836385,955017.0183509388,588566.377780018,11488.626144781652,211128.94711506035,55514.702532038085,28040.15368880293,128186292.86783908,28039.749267889936,35475518.74708603,202432.48158739595,19627.824487522957,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1994,Aug04v1,CONUS,-1,9,1994,-1,-1,-1,39959.38051962476,58540.77357999282,0.0,0.0,1.0,0.0
850,304597.7723744292,8336.963197947893,57729.88407954434,0,0.0,0.263525301923036,413420.3447970153,0.2796362636824091,955017.0183509388,588566.377780018,11116.732912988635,115971.72252642365,55514.702532038085,28517.057304352285,128186292.86783908,28516.736742870693,28119428.211882185,202432.48158739595,19961.715720009484,248992.30321201344,214,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1995,Aug04v1,CONUS,-1,9,1995,-1,-1,-1,123329.01330989855,57729.88407954434,8336.963197947893,248992.30321201344,1.0,0.0
1218,302336.11839708564,1223.991366596892,72399.31376323935,0,0.0,0.26656098729092004,413420.3447970153,0.30071228894722724,955017.0183509388,588566.377780018,9947.81955058417,171584.6018486036,55514.702532038085,31250.217573670077,128186292.86783908,31249.62812568045,51705964.06081641,202432.48158739595,21874.739687976322,198998.70032973407,36,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1996,Aug04v1,CONUS,-1,9,1996,-1,-1,-1,52199.29964257276,72399.31376323935,1223.991366596892,198998.70032973407,1.0,0.0
111,298511.59600456624,944.0298320841932,64586.69807072059,0,0.0,0.2634600801639629,413420.3447970153,0.28956515566065244,955017.0183509388,588566.377780018,11574.523290968262,164016.64735375287,55514.702532038085,30219.300572157597,128186292.86783908,30218.80774805181,43230184.71956997,202432.48158739595,21153.165423636263,157436.50158931498,48,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1997,Aug04v1,CONUS,-1,9,1997,-1,-1,-1,49399.6825449545,64586.69807072059,944.0298320841932,157436.50158931498,1.0,0.0
1300,302805.7374429224,13330.165445273198,48578.28883806993,0,0.0,0.2647134692583764,413420.3447970153,0.2613096450421656,955017.0183509388,588566.377780018,20438.932853426766,138826.33652388913,55514.702532038085,25620.698628981158,128186292.86783908,25620.431605024893,23423154.05995381,202432.48158739595,17934.302123517424,290971.50756656623,301,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1998,Aug04v1,CONUS,-1,9,1998,-1,-1,-1,173261.0308593793,48578.28883806993,13330.165445273198,290971.50756656623,1.0,0.0
688,300332.90570776263,12.008326891300426,79942.72599266053,0,0.0,0.26952310198963475,413420.3447970153,0.3025375529272457,955017.0183509388,588566.377780018,10247.810765422806,199422.52469640874,55514.702532038085,26009.82260540363,128186292.86783908,26009.326807388275,43491054.04732058,202432.48158739595,18206.528765171788,24581.33005133129,2,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested1999,Aug04v1,CONUS,-1,9,1999,-1,-1,-1,40079.46033691096,79942.72599266053,12.008326891300426,24581.33005133129,1.0,0.0
1044,303179.88342440804,166.90860612197105,61788.23565376374,0,0.0,0.26564944974459803,413420.3447970153,0.2914242709419804,955017.0183509388,588566.377780018,18820.85790972144,176253.18834896086,55514.702532038085,29160.232407459083,128186292.86783908,29159.74960623728,42350984.44884815,202432.48158739595,20411.82472436609,98760.55915611274,7,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2000,Aug04v1,CONUS,-1,9,2000,-1,-1,-1,41628.46848492343,61788.23565376374,166.90860612197105,98760.55915611274,1.0,0.0
996,300386.0077625571,44.68526637795704,56598.70121936303,0,0.0,0.2665236620306841,413420.3447970153,0.28209007728539764,955017.0183509388,588566.377780018,11873.228770974436,218018.83892075488,55514.702532038085,29269.627930989678,128186292.86783908,29269.027438083183,52674816.45556169,202432.48158739595,20488.319206658227,75088.02198911851,2,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2001,Aug04v1,CONUS,-1,9,2001,-1,-1,-1,40406.2352733733,56598.70121936303,44.68526637795704,75088.02198911851,1.0,0.0
748,306273.04497716896,1114.4921071412994,62609.521095066855,0,0.0,0.2699333133065723,413420.3447970153,0.2919699785137299,955017.0183509388,588566.377780018,10592.051865731866,185965.88808512094,55514.702532038085,29488.936516576305,128186292.86783908,29488.3789763595,48907036.60840576,202432.48158739595,20641.865283451654,258129.15182341106,31,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2002,Aug04v1,CONUS,-1,9,2002,-1,-1,-1,51104.304053861386,62609.521095066855,1114.4921071412994,258129.15182341106,1.0,0.0
767,301020.0848173516,2351.750286361236,52557.410239873534,0,0.0,0.26609755344689456,413420.3447970153,0.2770270805637365,955017.0183509388,588566.377780018,18630.359140678,133064.43664374374,55514.702532038085,29205.31553423314,128186292.86783908,29204.891036629455,37236631.90506043,202432.48158739595,20443.423725640616,191784.49993331078,86,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2003,Aug04v1,CONUS,-1,9,2003,-1,-1,-1,63476.885363998204,52557.410239873534,2351.750286361236,191784.49993331078,1.0,0.0
787,298534.8805783242,2.850403314599878,59242.91603766944,0,0.0,0.2630067437968984,413420.3447970153,0.2837104588029233,955017.0183509388,588566.377780018,11038.982276567363,194924.31035666078,55514.702532038085,28379.785536540294,128186292.86783908,28379.373208174864,36169154.92873767,202432.48158739595,19865.5612457224,6259.4856788613315,1,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2004,Aug04v1,CONUS,-1,9,2004,-1,-1,-1,39987.88513013937,59242.91603766944,2.850403314599878,6259.4856788613315,1.0,0.0
720,306573.6784246576,8936.953730122314,55418.593722561614,0,0.0,0.263908294234211,413420.3447970153,0.2778754068242968,955017.0183509388,588566.377780018,10583.594685682983,170856.38225895935,55514.702532038085,27790.541808828944,128186292.86783908,27790.20757648441,29318626.71414313,202432.48158739595,19453.145303539088,269219.56559410226,187,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2005,Aug04v1,CONUS,-1,9,2005,-1,-1,-1,129328.91739655682,55418.593722561614,8936.953730122314,269219.56559410226,1.0,0.0
809,301608.1127853881,5554.211336254428,73367.11794903455,0,0.0,0.2662303199285058,413420.3447970153,0.2915429601798564,955017.0183509388,588566.377780018,9331.26606844897,133994.08139998658,55514.702532038085,24752.396768111557,128186292.86783908,24751.9473734088,39420588.01633563,202432.48158739595,17326.363161386158,243019.6403753314,128,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2006,Aug04v1,CONUS,-1,9,2006,-1,-1,-1,95501.48829295076,73367.11794903455,5554.211336254428,243019.6403753314,1.0,0.0
226,308302.8090182648,3349.273417742163,61824.97179926496,0,0.0,0.2674591808935575,413420.3447970153,0.29241424879911904,955017.0183509388,588566.377780018,10613.176134445966,168915.72754681812,55514.702532038085,30022.640697105453,128186292.86783908,30022.08849780799,48438534.86964308,202432.48158739595,21015.461948465592,226047.1706423607,96,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2007,Aug04v1,CONUS,-1,9,2007,-1,-1,-1,73452.11806717087,61824.97179926496,3349.273417742163,226047.1706423607,1.0,0.0
31,304088.1985428051,684.3357540741349,83353.69383521813,0,0.0,0.2707288729496559,413420.3447970153,0.3112675948006041,955017.0183509388,588566.377780018,10429.442474512178,161201.46025646085,55514.702532038085,29197.107893805503,128186292.86783908,29196.649328300507,40225044.34322813,202432.48158739595,20437.65452981036,208425.41769515522,26,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2008,Aug04v1,CONUS,-1,9,2008,-1,-1,-1,46802.74002715035,83353.69383521813,684.3357540741349,208425.41769515522,1.0,0.0
1148,314756.4660958904,10655.335400431037,62825.82845810527,0,0.0,0.265923764832733,413420.3447970153,0.2921084441681488,955017.0183509388,588566.377780018,10698.50554840827,121931.16381907313,55514.702532038085,28534.65206778385,128186292.86783908,28534.279313974854,32697702.54448431,202432.48158739595,19973.9955197824,285243.48665774753,211,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2010,Aug04v1,CONUS,-1,9,2010,-1,-1,-1,146512.73536460454,62825.82845810527,10655.335400431037,285243.48665774753,1.0,0.0
1396,310507.2966894977,4324.626237914256,87668.7154592173,0,0.0,0.2715464541660344,413420.3447970153,0.3138256528891121,955017.0183509388,588566.377780018,8959.061968934928,137674.15326362586,55514.702532038085,23502.237734265025,128186292.86783908,23501.89182033628,30343327.122670773,202432.48158739595,16451.324274235394,224492.58337945509,106,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2011,Aug04v1,CONUS,-1,9,2011,-1,-1,-1,83205.63518435115,87668.7154592173,4324.626237914256,224492.58337945509,1.0,0.0
825,304626.13957194897,2699.8173374619737,71335.02873494776,0,0.0,0.27001853277040194,413420.3447970153,0.29619830568552274,955017.0183509388,588566.377780018,10651.71667924142,182649.00779894495,55514.702532038085,27531.131841323106,128186292.86783908,27530.735953088184,34727038.20034297,202432.48158739595,19271.515167161728,205346.78422240503,86,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2012,Aug04v1,CONUS,-1,9,2012,-1,-1,-1,66957.55302891332,71335.02873494776,2699.8173374619737,205346.78422240503,1.0,0.0
1494,305395.1433789954,2540.951802074997,66271.53257701249,0,0.0,0.2691500907322936,413420.3447970153,0.2916084347454845,955017.0183509388,588566.377780018,10475.613669500417,177712.7092855919,55514.702532038085,26725.08317066148,128186292.86783908,26724.578383532906,44279572.740400665,202432.48158739595,18707.204868473036,211354.8735284323,68,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2013,Aug04v1,CONUS,-1,9,2013,-1,-1,-1,65368.89630468459,66271.53257701249,2540.951802074997,211354.8735284323,1.0,0.0
1717,305191.95707762556,0.0,80314.11999212381,0,0.0,0.2650796826455621,413420.3447970153,0.3124546051342735,955017.0183509388,588566.377780018,9213.89634090526,178666.52002823274,55514.702532038085,29450.31305145185,128186292.86783908,29449.86448261252,39348143.87143932,202432.48158739595,20614.90513782876,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2014,Aug04v1,CONUS,-1,9,2014,-1,-1,-1,39959.38291686479,80314.11999212381,0.0,0.0,1.0,0.0
41,305580.20993150683,4000.060029701946,47111.403838307735,0,0.0,0.2605947335874114,413420.3447970153,0.2772280830048403,955017.0183509388,588566.377780018,22465.74608910643,142365.11250052528,55514.702532038085,29239.416307895717,128186292.86783908,29238.889233912592,46234559.92572419,202432.48158739595,20467.22246373881,239532.8276588829,103,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2015,Aug04v1,CONUS,-1,9,2015,-1,-1,-1,79959.9828553048,47111.403838307735,4000.060029701946,239532.8276588829,1.0,0.0
203,307092.9352231329,589.6921064567091,65026.04237167165,0,0.0,0.26490610678651355,413420.3447970153,0.2978223001247438,955017.0183509388,588566.377780018,10484.261881610417,199646.4650306581,55514.702532038085,29161.33106167375,128186292.86783908,29160.752961431983,50710547.59110612,202432.48158739595,20412.527073002388,161798.4031187637,29,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2016,Aug04v1,CONUS,-1,9,2016,-1,-1,-1,45856.303490071805,65026.04237167165,589.6921064567091,161798.4031187637,1.0,0.0
945,302036.3121004566,2844.7237333393896,68587.65537684479,0,0.0,0.26426189793513105,413420.3447970153,0.293547134797889,955017.0183509388,588566.377780018,9329.237924903193,172154.14507823982,55514.702532038085,28515.61927835313,128186292.86783908,28515.118781902,43903197.52924579,202432.48158739595,19960.5831473314,194499.7917843876,84,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2017,Aug04v1,CONUS,-1,9,2017,-1,-1,-1,68406.61866124293,68587.65537684479,2844.7237333393896,194499.7917843876,1.0,0.0
366,312238.38778538816,7271.863379899962,47602.74219032789,0,0.0,0.26412747334661285,413420.3447970153,0.27867265294554433,955017.0183509388,588566.377780018,21428.604562735658,150972.0823056429,55514.702532038085,27973.471389326878,128186292.86783908,27973.149853364717,28204908.964534104,202432.48158739595,19581.2048973553,290029.1418471741,153,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2018,Aug04v1,CONUS,-1,9,2018,-1,-1,-1,112678.01420532244,47602.74219032789,7271.863379899962,290029.1418471741,1.0,0.0
1126,308819.6184931507,571.0232422009947,54979.180455042864,0,0.0,0.2641655045338622,413420.3447970153,0.2897661834580256,955017.0183509388,588566.377780018,10961.632189069862,165015.20249746786,55514.702532038085,29502.91135261186,128186292.86783908,29502.22006499548,60639264.59672894,202432.48158739595,20651.554045496825,121722.51371179432,38,0.0,optimal,nYrs_20210220_SWBPGP_DYrs9_Tested2019,Aug04v1,CONUS,-1,9,2019,-1,-1,-1,45669.615428121935,54979.180455042864,571.0232422009947,121722.51371179432,1.0,0.0
