Capacity data calculated from MERRA-2,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
Year,Month,Day,Hour,wind
2019,10,22,3,0.3723176869880572
2019,10,22,4,0.3516137353307343
2019,10,22,5,0.30638700912727834
2019,10,22,6,0.2376158406732161
2019,10,22,7,0.1816495258825261
2019,10,22,8,0.18051725855405212
2019,10,22,9,0.18671087046031468
2019,10,22,10,0.17914025476721143
2019,10,22,11,0.16327372368300402
2019,10,22,12,0.15044161522594846
2019,10,22,13,0.1479143032181376
2019,10,22,14,0.15734380887494742
2019,10,22,15,0.18212122863767227
2019,10,22,16,0.24801242707012344
2019,10,22,17,0.3590237624742364
2019,10,22,18,0.4352408607210343
2019,10,22,19,0.46737584754879524
2019,10,22,20,0.479142656109295
2019,10,22,21,0.47463161752358246
2019,10,22,22,0.45930377913860476
2019,10,22,23,0.44348400803428495
2019,10,22,24,0.42663899214344625
2019,10,23,1,0.41246954714544526
2019,10,23,2,0.40031986053259544
2019,10,23,3,0.3890348422040033
2019,10,23,4,0.3687401621765889
2019,10,23,5,0.3235343135026271
2019,10,23,6,0.2892627743104573
2019,10,23,7,0.22411792182780862
2019,10,23,8,0.19635086121697296
2019,10,23,9,0.18498358475218393
2019,10,23,10,0.1752736804872673
2019,10,23,11,0.1553144120421523
2019,10,23,12,0.13341500698323616
2019,10,23,13,0.1191558062042967
2019,10,23,14,0.11382902848821559
2019,10,23,15,0.12584464322358768
2019,10,23,16,0.17956691594434607
2019,10,23,17,0.2836529396117266
2019,10,23,18,0.3748268083232009
2019,10,23,19,0.41333325230655754
2019,10,23,20,0.42685786472641185
2019,10,23,21,0.4220577989082279
2019,10,23,22,0.40724657508777823
2019,10,23,23,0.3876392193682656
2019,10,23,24,0.3696147300183795
2019,10,24,1,0.3568613798866972
2019,10,24,2,0.3468127377475466
2019,10,24,3,0.3395694355658608
2019,10,24,4,0.3324202472766014
2019,10,24,5,0.30946777610980475
2019,10,24,6,0.25808829100665587
2019,10,24,7,0.21427854552108141
2019,10,24,8,0.1950733091214958
2019,10,24,9,0.1868332937585653
2019,10,24,10,0.18914529895877014
2019,10,24,11,0.17821777038887804
2019,10,24,12,0.1688208518869438
2019,10,24,13,0.16542148768012896
2019,10,24,14,0.16875292806384987
2019,10,24,15,0.18263675424323397
2019,10,24,16,0.23658994632493496
2019,10,24,17,0.34674209228806924
2019,10,24,18,0.43886937893105293
2019,10,24,19,0.4790490757612978
2019,10,24,20,0.493220854128318
2019,10,24,21,0.4919734357945112
2019,10,24,22,0.4790101495139884
2019,10,24,23,0.4606137575090677
2019,10,24,24,0.4398725540037162
2019,10,25,1,0.4187336120028226
2019,10,25,2,0.3967643052659955
2019,10,25,3,0.3762947985186365
2019,10,25,4,0.3570904080447077
2019,10,25,5,0.32145245785808324
2019,10,25,6,0.2857405368213216
2019,10,25,7,0.23741839723329203
2019,10,25,8,0.18801921752405332
2019,10,25,9,0.18708913265406715
2019,10,25,10,0.18354127290878922
2019,10,25,11,0.16928219925879184
2019,10,25,12,0.16032823821621864
2019,10,25,13,0.15991185943021988
2019,10,25,14,0.16712325564978567
2019,10,25,15,0.185204511978217
2019,10,25,16,0.24975011285563672
2019,10,25,17,0.3485856752957883
2019,10,25,18,0.4343772015682201
2019,10,25,19,0.47815708382811134
2019,10,25,20,0.48849584217501796
2019,10,25,21,0.48281229310323903
2019,10,25,22,0.46452172638532124
2019,10,25,23,0.43895502249279267
2019,10,25,24,0.4138970514307771
2019,10,26,1,0.39187344993194284
2019,10,26,2,0.3767579563475556
2019,10,26,3,0.3685024979638932
2019,10,26,4,0.3638886006912661
2019,10,26,5,0.3379993077121969
2019,10,26,6,0.2732901360452562
2019,10,26,7,0.2284211626246489
2019,10,26,8,0.18187801793807734
2019,10,26,9,0.18042674634598513
2019,10,26,10,0.19348606512011837
2019,10,26,11,0.17067896498845328
2019,10,26,12,0.15167666619981507
2019,10,26,13,0.14546346665023838
2019,10,26,14,0.147955580946247
2019,10,26,15,0.16179668273217507
2019,10,26,16,0.2329550952623526
2019,10,26,17,0.34819949764412117
2019,10,26,18,0.4619350247584059
2019,10,26,19,0.523324369000318
2019,10,26,20,0.5386387804859437
2019,10,26,21,0.5316479661010154
2019,10,26,22,0.5115443667121441
2019,10,26,23,0.487602789549114
2019,10,26,24,0.46494894837212547
2019,10,27,1,0.4452432283886596
2019,10,27,2,0.4288556340913687
2019,10,27,3,0.4130721075789085
2019,10,27,4,0.3926508680227353
2019,10,27,5,0.34192938232908293
2019,10,27,6,0.2533547894173377
2019,10,27,7,0.22121055660646372
2019,10,27,8,0.20739022594027867
2019,10,27,9,0.19138783998523573
2019,10,27,10,0.1935285800267478
2019,10,27,11,0.18588823699359902
2019,10,27,12,0.17381976003807284
2019,10,27,13,0.17032878293706447
2019,10,27,14,0.17374911372389085
2019,10,27,15,0.1893468003701378
2019,10,27,16,0.2503055097001337
2019,10,27,17,0.3367142897374863
2019,10,27,18,0.41857559711933245
2019,10,27,19,0.4719548857825136
2019,10,27,20,0.4939917951958904
2019,10,27,21,0.4961058495916659
2019,10,27,22,0.4862139434886686
2019,10,27,23,0.473765457165012
2019,10,27,24,0.4594502480481752
2019,10,28,1,0.44222970482714286
2019,10,28,2,0.422754331544891
2019,10,28,3,0.40306117026145416
2019,10,28,4,0.3762516690076054
2019,10,28,5,0.328544086646668
2019,10,28,6,0.25552169673506514
2019,10,28,7,0.21038219513025175
2019,10,28,8,0.17547505300169358
2019,10,28,9,0.1562136874533601
2019,10,28,10,0.154435048736786
2019,10,28,11,0.16596048968568186
2019,10,28,12,0.16183150371904428
2019,10,28,13,0.1604491659444625
2019,10,28,14,0.16303597916340337
2019,10,28,15,0.17598896862823504
2019,10,28,16,0.22268690199978997
2019,10,28,17,0.2952097572362174
2019,10,28,18,0.3829332686067264
2019,10,28,19,0.43870853088493145
2019,10,28,20,0.4653565703697209
2019,10,28,21,0.4720972358830184
2019,10,28,22,0.4706075027142647
2019,10,28,23,0.4641625164400403
2019,10,28,24,0.45322580896378967
2019,10,29,1,0.4412060413066202
2019,10,29,2,0.427189637340019
2019,10,29,3,0.4122020432003676
2019,10,29,4,0.3894408829066726
2019,10,29,5,0.3436409146203638
2019,10,29,6,0.26642351149767207
2019,10,29,7,0.19252994463233863
2019,10,29,8,0.13883726826733564
2019,10,29,9,0.1046307991002059
2019,10,29,10,0.10038498068544988
2019,10,29,11,0.09669376812892747
2019,10,29,12,0.08863460100846575
2019,10,29,13,0.08981449979922541
2019,10,29,14,0.09894154488884734
2019,10,29,15,0.12361448492327938
2019,10,29,16,0.19620421821976933
2019,10,29,17,0.2998297254603337
2019,10,29,18,0.4132255338020879
2019,10,29,19,0.4888907906246649
2019,10,29,20,0.5193351718975944
2019,10,29,21,0.5231635876239706
2019,10,29,22,0.50993692943094
2019,10,29,23,0.49047292757082617
2019,10,29,24,0.47306306265893644
2019,10,30,1,0.458649479763613
2019,10,30,2,0.44726099790503343
2019,10,30,3,0.43722313276231595
2019,10,30,4,0.4248305028674393
2019,10,30,5,0.3854277211687514
2019,10,30,6,0.2914753098181976
2019,10,30,7,0.2128907856893742
2019,10,30,8,0.1800978697194874
2019,10,30,9,0.16767533419417394
2019,10,30,10,0.18411572093065462
2019,10,30,11,0.16008493758509804
2019,10,30,12,0.1409068345728499
2019,10,30,13,0.13529704091782524
2019,10,30,14,0.13990974924948477
2019,10,30,15,0.16299940518750808
2019,10,30,16,0.241844890193819
2019,10,30,17,0.36596832709186006
2019,10,30,18,0.4724534584488386
2019,10,30,19,0.5324416915234317
2019,10,30,20,0.5569493325034582
2019,10,30,21,0.5594874087515309
2019,10,30,22,0.5515207358769293
2019,10,30,23,0.5389007185413661
2019,10,30,24,0.524851576354424
2019,10,31,1,0.5122727225143938
2019,10,31,2,0.499956500131789
2019,10,31,3,0.48595920888204536
2019,10,31,4,0.46431024398452475
2019,10,31,5,0.4145910509248553
2019,10,31,6,0.3151469703391918
2019,10,31,7,0.2261469354534367
2019,10,31,8,0.18635006798856105
2019,10,31,9,0.16733968546168376
2019,10,31,10,0.18896527134834962
2019,10,31,11,0.16763816238005136
2019,10,31,12,0.1374371654564634
2019,10,31,13,0.11982642451178385
2019,10,31,14,0.11507912527299248
2019,10,31,15,0.1274943949960587
2019,10,31,16,0.19478044655657228
2019,10,31,17,0.30655464047634295
2019,10,31,18,0.4087023524967496
2019,10,31,19,0.4798681843616615
2019,10,31,20,0.5184300886262803
2019,10,31,21,0.5364703767830079
2019,10,31,22,0.5399609862657434
2019,10,31,23,0.53361033414436
2019,10,31,24,0.5197070202983962
2019,11,1,1,0.5030170175545906
2019,11,1,2,0.4874328978977836
2019,11,1,3,0.4753594846449955
2019,11,1,4,0.46182272762600945
2019,11,1,5,0.43014492213844363
2019,11,1,6,0.3412348638669562
2019,11,1,7,0.24467169326649688
2019,11,1,8,0.20207986538514167
2019,11,1,9,0.178855302382947
2019,11,1,10,0.18032978511038508
2019,11,1,11,0.16770726676473444
2019,11,1,12,0.14403022055187362
2019,11,1,13,0.1350430300191982
2019,11,1,14,0.139675402773833
2019,11,1,15,0.16100368157300002
2019,11,1,16,0.23481400865101243
2019,11,1,17,0.33354985600734793
2019,11,1,18,0.42011809998479854
2019,11,1,19,0.47261738091090744
2019,11,1,20,0.49906486169521264
2019,11,1,21,0.5036588870216914
2019,11,1,22,0.4986505836148723
2019,11,1,23,0.4909745465215286
2019,11,1,24,0.4815279759594963
2019,11,2,1,0.4730288726725252
2019,11,2,2,0.46605185648367486
2019,11,2,3,0.46158170381120617
2019,11,2,4,0.44619546304106206
2019,11,2,5,0.4175697872802287
2019,11,2,6,0.34928630570283287
2019,11,2,7,0.2625674541509896
2019,11,2,8,0.20997511870194258
2019,11,2,9,0.20092317597213402
2019,11,2,10,0.21772911931441993
2019,11,2,11,0.21426921168463653
2019,11,2,12,0.19204658314561768
2019,11,2,13,0.17853313998451295
2019,11,2,14,0.1739223744265293
2019,11,2,15,0.18503176648227185
2019,11,2,16,0.23876170485489978
2019,11,2,17,0.31716540350165734
2019,11,2,18,0.3938141062073231
2019,11,2,19,0.440125684216645
2019,11,2,20,0.4689768726840806
2019,11,2,21,0.47990057310364265
2019,11,2,22,0.477467968705367
2019,11,2,23,0.46577590296642607
2019,11,2,24,0.4509132521477819
2019,11,3,1,0.4371935102829273
2019,11,3,2,0.4275084458655742
2019,11,3,3,0.42421972599860946
2019,11,3,4,0.4160096474090175
2019,11,3,5,0.3999966782410146
2019,11,3,6,0.3237115510709075
2019,11,3,7,0.22745481143015697
2019,11,3,8,0.19740263645269868
2019,11,3,9,0.2111311752489597
2019,11,3,10,0.2100527102161298
2019,11,3,11,0.19788193040673965
2019,11,3,12,0.17825201731122012
2019,11,3,13,0.16730275814131737
2019,11,3,14,0.16650731844207783
2019,11,3,15,0.1825275050037515
2019,11,3,16,0.2724955535795688
2019,11,3,17,0.38596596042541065
2019,11,3,18,0.4589169963498425
2019,11,3,19,0.4993379702733272
2019,11,3,20,0.522057858726798
2019,11,3,21,0.529725076615074
2019,11,3,22,0.5295565431684703
2019,11,3,23,0.5283640399634753
2019,11,3,24,0.5265744833940806
2019,11,4,1,0.5255778801271624
2019,11,4,2,0.5242967693420709
2019,11,4,3,0.5187160986651859
2019,11,4,4,0.5075819797430301
2019,11,4,5,0.4759879011970166
2019,11,4,6,0.38246180403492097
2019,11,4,7,0.29141472690599013
2019,11,4,8,0.2845578496852803
2019,11,4,9,0.2827649352821896
2019,11,4,10,0.2843150243978483
2019,11,4,11,0.2546732312613341
2019,11,4,12,0.21313046778736275
2019,11,4,13,0.18620692427843513
2019,11,4,14,0.17469661241764597
2019,11,4,15,0.18166222996004133
2019,11,4,16,0.2622777960078504
2019,11,4,17,0.37622671537645214
2019,11,4,18,0.4517676541773922
2019,11,4,19,0.4900077495555072
2019,11,4,20,0.5066915650238318
2019,11,4,21,0.5069392690980526
2019,11,4,22,0.4994519297430759
2019,11,4,23,0.48591592790775334
2019,11,4,24,0.47331314653531553
2019,11,5,1,0.46347946349993935
2019,11,5,2,0.4551287343980433
2019,11,5,3,0.4474496992190144
2019,11,5,4,0.4368661403114085
2019,11,5,5,0.41683551634352833
2019,11,5,6,0.35772232455238967
2019,11,5,7,0.2684852797878344
2019,11,5,8,0.23418583627407705
2019,11,5,9,0.22404510636026137
2019,11,5,10,0.2187901616818818
2019,11,5,11,0.19596274585527543
2019,11,5,12,0.16924624482625306
2019,11,5,13,0.15520921318487896
2019,11,5,14,0.15214402226778712
2019,11,5,15,0.1630531914790923
2019,11,5,16,0.23207590938288516
2019,11,5,17,0.33493163323219083
2019,11,5,18,0.41266650129549276
2019,11,5,19,0.444739604386182
2019,11,5,20,0.45204136110042775
2019,11,5,21,0.4460073674029642
2019,11,5,22,0.4326848327007663
2019,11,5,23,0.4178996457163483
2019,11,5,24,0.40716113494522516
2019,11,6,1,0.40257538005781307
2019,11,6,2,0.4027875006682834
2019,11,6,3,0.4056903229350865
2019,11,6,4,0.40200948235549905
2019,11,6,5,0.375242412252499
2019,11,6,6,0.32126387625440106
2019,11,6,7,0.23823513788244122
2019,11,6,8,0.20104225394175834
2019,11,6,9,0.18831046850409583
2019,11,6,10,0.18419650790842526
2019,11,6,11,0.16917501615978575
2019,11,6,12,0.15114117708721253
2019,11,6,13,0.14237196146042322
2019,11,6,14,0.1407370391662458
2019,11,6,15,0.150780086958509
2019,11,6,16,0.19714418399267594
2019,11,6,17,0.25980781146324283
2019,11,6,18,0.3211240210002664
2019,11,6,19,0.35557005269343767
2019,11,6,20,0.3696001929703285
2019,11,6,21,0.37163689272477246
2019,11,6,22,0.364652288786935
2019,11,6,23,0.35274295026690305
2019,11,6,24,0.3423848266227838
2019,11,7,1,0.33194514448846285
2019,11,7,2,0.32214839420302765
2019,11,7,3,0.3137590238176644
2019,11,7,4,0.29788195203471374
2019,11,7,5,0.27264113205747853
2019,11,7,6,0.22695338852143385
2019,11,7,7,0.15768923500656848
2019,11,7,8,0.11346026666799892
2019,11,7,9,0.0963038080534086
2019,11,7,10,0.09355790382948172
2019,11,7,11,0.09110196724000208
2019,11,7,12,0.08860213295997199
2019,11,7,13,0.09329952570662757
2019,11,7,14,0.10298975663434348
2019,11,7,15,0.11911997022331551
2019,11,7,16,0.1700198525720053
2019,11,7,17,0.2333284316361274
2019,11,7,18,0.30169026286015804
2019,11,7,19,0.3396305020934813
2019,11,7,20,0.35602781171455666
2019,11,7,21,0.35967474510941844
2019,11,7,22,0.35267632936093274
2019,11,7,23,0.3429223183190516
2019,11,7,24,0.3369736499040863
2019,11,8,1,0.3342388980670454
2019,11,8,2,0.33405717360976733
2019,11,8,3,0.33468978211452466
2019,11,8,4,0.32887818699093396
2019,11,8,5,0.31161428663596324
2019,11,8,6,0.2675540072461841
2019,11,8,7,0.18060597036098266
2019,11,8,8,0.1261571148676064
2019,11,8,9,0.10293724175278089
2019,11,8,10,0.10255088001059987
2019,11,8,11,0.09941840593178866
2019,11,8,12,0.08899928681806774
2019,11,8,13,0.08622898169078354
2019,11,8,14,0.09142647572605359
2019,11,8,15,0.10966350496605635
2019,11,8,16,0.18450959752073587
2019,11,8,17,0.27151684611974625
2019,11,8,18,0.34216474750998366
2019,11,8,19,0.38614794096709437
2019,11,8,20,0.41016118046774763
2019,11,8,21,0.4203738675496927
2019,11,8,22,0.4224630813412323
2019,11,8,23,0.4229821093182992
2019,11,8,24,0.42428906184303655
2019,11,9,1,0.4297569098249878
2019,11,9,2,0.4358643579871449
2019,11,9,3,0.4403464087820761
2019,11,9,4,0.4359134039603301
2019,11,9,5,0.40983623931493657
2019,11,9,6,0.3343126650901978
2019,11,9,7,0.2362520643571048
2019,11,9,8,0.1932498234116819
2019,11,9,9,0.20004016552231418
2019,11,9,10,0.2144675283375296
2019,11,9,11,0.214301866815151
2019,11,9,12,0.19662274267299762
2019,11,9,13,0.18695649793498825
2019,11,9,14,0.1882725943247394
2019,11,9,15,0.20949574896940906
2019,11,9,16,0.31340258310784364
2019,11,9,17,0.40711728614620624
2019,11,9,18,0.4659047889383414
2019,11,9,19,0.49674003154783514
2019,11,9,20,0.5072759472337894
2019,11,9,21,0.5057238557223229
2019,11,9,22,0.4993102913771181
2019,11,9,23,0.4864820223770058
2019,11,9,24,0.469352411980684
2019,11,10,1,0.4505824318201311
2019,11,10,2,0.43502172051550186
2019,11,10,3,0.4203622388614184
2019,11,10,4,0.3989646866213412
2019,11,10,5,0.37755679057009733
2019,11,10,6,0.3201003180119013
2019,11,10,7,0.23023862451305302
2019,11,10,8,0.18567393415847172
2019,11,10,9,0.17545305945313247
2019,11,10,10,0.17911144516292693
2019,11,10,11,0.16962681347368913
2019,11,10,12,0.15292598881696928
2019,11,10,13,0.14577540536156497
2019,11,10,14,0.15025142266028133
2019,11,10,15,0.17434695302406014
2019,11,10,16,0.268860206424857
2019,11,10,17,0.3521821273481274
2019,11,10,18,0.4195063661180785
2019,11,10,19,0.44888640585139844
2019,11,10,20,0.45277796224850697
2019,11,10,21,0.4431004997877458
2019,11,10,22,0.43326429898052105
2019,11,10,23,0.4255401014637441
2019,11,10,24,0.4185581402116571
2019,11,11,1,0.41039315424687006
2019,11,11,2,0.40127669604966254
2019,11,11,3,0.3955257253166539
2019,11,11,4,0.3850658175993491
2019,11,11,5,0.3634499948275591
2019,11,11,6,0.29624871604727376
2019,11,11,7,0.2083455230891426
2019,11,11,8,0.17300565237668092
2019,11,11,9,0.18052251532849628
2019,11,11,10,0.1965653264123674
2019,11,11,11,0.19487514228748817
2019,11,11,12,0.18466726844934908
2019,11,11,13,0.18037184353060845
2019,11,11,14,0.18096802774239382
2019,11,11,15,0.19507191954302897
2019,11,11,16,0.2468960652949465
2019,11,11,17,0.29765088151153235
2019,11,11,18,0.3639749112917263
2019,11,11,19,0.39351783866755147
2019,11,11,20,0.3941513309361352
2019,11,11,21,0.384463062360867
2019,11,11,22,0.3739130655345574
2019,11,11,23,0.3659840303773098
2019,11,11,24,0.3621762019948303
2019,11,12,1,0.36173941726291137
2019,11,12,2,0.36218201185525434
2019,11,12,3,0.3619488419090829
2019,11,12,4,0.3487432126138365
2019,11,12,5,0.3368927607971106
2019,11,12,6,0.29279762417154603
2019,11,12,7,0.2151347027472452
2019,11,12,8,0.15011750713837088
2019,11,12,9,0.14070013584719634
2019,11,12,10,0.1577568854492351
2019,11,12,11,0.16063318265880375
2019,11,12,12,0.15519663689728394
2019,11,12,13,0.1542936141904678
2019,11,12,14,0.1556017015857598
2019,11,12,15,0.16918149102223912
2019,11,12,16,0.2014787028580813
2019,11,12,17,0.24254025851826583
2019,11,12,18,0.3186066736786174
2019,11,12,19,0.35679431299789904
2019,11,12,20,0.3673102911772422
2019,11,12,21,0.3639961264458899
2019,11,12,22,0.3546923652758191
2019,11,12,23,0.34193067240756975
2019,11,12,24,0.3305149578968742
2019,11,13,1,0.3243802186938596
2019,11,13,2,0.32111815784813563
2019,11,13,3,0.3171135967982832
2019,11,13,4,0.3018071584854353
2019,11,13,5,0.29230469588726343
2019,11,13,6,0.2675939234411166
2019,11,13,7,0.20288837517819752
2019,11,13,8,0.1359018434332579
2019,11,13,9,0.11240772105031209
2019,11,13,10,0.11231180867724885
2019,11,13,11,0.10452351937190563
2019,11,13,12,0.08984665220944245
2019,11,13,13,0.08551190914469055
2019,11,13,14,0.09047281064666976
2019,11,13,15,0.11325922766386841
2019,11,13,16,0.15565125687134748
2019,11,13,17,0.20875110376578773
2019,11,13,18,0.28812029427116403
2019,11,13,19,0.3323790896667179
2019,11,13,20,0.3582717088153767
2019,11,13,21,0.37333348722805637
2019,11,13,22,0.37830560546439596
2019,11,13,23,0.3759015820519105
2019,11,13,24,0.3711398360778997
2019,11,14,1,0.36693412099743045
2019,11,14,2,0.3641439311074325
2019,11,14,3,0.36334051306036236
2019,11,14,4,0.34944156985762653
2019,11,14,5,0.33370830732260504
2019,11,14,6,0.2933444733262294
2019,11,14,7,0.2158284813686975
2019,11,14,8,0.1603973402684807
2019,11,14,9,0.14793378551627376
2019,11,14,10,0.1412314016611479
2019,11,14,11,0.1247176464805165
2019,11,14,12,0.1034996467716654
2019,11,14,13,0.09557913434574217
2019,11,14,14,0.09848172018724628
2019,11,14,15,0.1220924227030254
2019,11,14,16,0.18391000693213352
2019,11,14,17,0.2531862754491917
2019,11,14,18,0.3337933365236769
2019,11,14,19,0.38226331672355024
2019,11,14,20,0.4095642728037847
2019,11,14,21,0.4246899841850498
2019,11,14,22,0.43279267156048756
2019,11,14,23,0.4323783201456245
2019,11,14,24,0.4267743804002715
2019,11,15,1,0.4224288778087084
2019,11,15,2,0.41962239818936875
2019,11,15,3,0.4157499297618837
2019,11,15,4,0.40033917475192854
2019,11,15,5,0.3707119280812639
2019,11,15,6,0.288384242049323
2019,11,15,7,0.20350774208701286
2019,11,15,8,0.18854766452415667
2019,11,15,9,0.18989687220746648
2019,11,15,10,0.17306275530246826
2019,11,15,11,0.14759475577406392
2019,11,15,12,0.1297121688394604
2019,11,15,13,0.12468272150743402
2019,11,15,14,0.1311550427403244
2019,11,15,15,0.16047080053618892
2019,11,15,16,0.24753475037106298
2019,11,15,17,0.34084785283126273
2019,11,15,18,0.41001875835785784
2019,11,15,19,0.4407469905207533
2019,11,15,20,0.4519418786043796
2019,11,15,21,0.4524614248351565
2019,11,15,22,0.4478454125340838
2019,11,15,23,0.4444019776345267
2019,11,15,24,0.44162971332633677
2019,11,16,1,0.440402154832152
2019,11,16,2,0.4389661374105332
2019,11,16,3,0.4370245958283128
2019,11,16,4,0.42331828202637395
2019,11,16,5,0.4042812953048356
2019,11,16,6,0.33791510989818757
2019,11,16,7,0.2881662392875501
2019,11,16,8,0.271553287415344
2019,11,16,9,0.23947761156175632
2019,11,16,10,0.20824397408341447
2019,11,16,11,0.17464864850973458
2019,11,16,12,0.1541372139808334
2019,11,16,13,0.15022071439209767
2019,11,16,14,0.16055542732428188
2019,11,16,15,0.1953155404284955
2019,11,16,16,0.29709276281642616
2019,11,16,17,0.3954974632184034
2019,11,16,18,0.48211084904312096
2019,11,16,19,0.5182382845422796
2019,11,16,20,0.525386248665383
2019,11,16,21,0.5159455251421057
2019,11,16,22,0.49947506331980246
2019,11,16,23,0.4784789427964394
2019,11,16,24,0.4594350680593408
2019,11,17,1,0.44148120768752386
2019,11,17,2,0.42694791926789827
2019,11,17,3,0.4138684765513865
2019,11,17,4,0.3910485344350528
2019,11,17,5,0.3625591483192444
2019,11,17,6,0.299104334652196
2019,11,17,7,0.2357653615736329
2019,11,17,8,0.19466478459606987
2019,11,17,9,0.1665490641858831
2019,11,17,10,0.14543946311440406
2019,11,17,11,0.12015371537835831
2019,11,17,12,0.1039775968345163
2019,11,17,13,0.10181728887736832
2019,11,17,14,0.1105668440675666
2019,11,17,15,0.13498240985880444
2019,11,17,16,0.2019864081043483
2019,11,17,17,0.2825964744679541
2019,11,17,18,0.3830743777669846
2019,11,17,19,0.4415688311015908
2019,11,17,20,0.4661045425607095
2019,11,17,21,0.4696611887067406
2019,11,17,22,0.4609586982807472
2019,11,17,23,0.4445695154065522
2019,11,17,24,0.42749236681982306
2019,11,18,1,0.4103010597798291
2019,11,18,2,0.3953816351771438
2019,11,18,3,0.382075253093462
2019,11,18,4,0.3620366317348639
2019,11,18,5,0.32933805603822447
2019,11,18,6,0.2688510430239589
2019,11,18,7,0.19033466003737223
2019,11,18,8,0.13929175517880124
2019,11,18,9,0.12152696188307423
2019,11,18,10,0.113833988008161
2019,11,18,11,0.10152674471505671
2019,11,18,12,0.09567249120174602
2019,11,18,13,0.10017949489911734
2019,11,18,14,0.11001825358941185
2019,11,18,15,0.12801686331614973
2019,11,18,16,0.18375304169706919
2019,11,18,17,0.2571361424870903
2019,11,18,18,0.35654463427213107
2019,11,18,19,0.41421762349714925
2019,11,18,20,0.4340985045640955
2019,11,18,21,0.4325528724129756
2019,11,18,22,0.4191352673551859
2019,11,18,23,0.4019954850344184
2019,11,18,24,0.38487901632023547
2019,11,19,1,0.37042803877691716
2019,11,19,2,0.3595696051949753
2019,11,19,3,0.350534972753933
2019,11,19,4,0.3368015574302142
2019,11,19,5,0.30925200403189335
2019,11,19,6,0.23765786974492376
2019,11,19,7,0.1651865644379822
2019,11,19,8,0.143773317974118
2019,11,19,9,0.14412117738645325
2019,11,19,10,0.1378857073675228
2019,11,19,11,0.1253333477433094
2019,11,19,12,0.11480355485243954
2019,11,19,13,0.11031685203673744
2019,11,19,14,0.11207511837122205
2019,11,19,15,0.12841855043006764
2019,11,19,16,0.1911661924302547
2019,11,19,17,0.2657283169587521
2019,11,19,18,0.35161115463456855
2019,11,19,19,0.4056599503964197
2019,11,19,20,0.4278601950022391
2019,11,19,21,0.4312306788259984
2019,11,19,22,0.4261961633063032
2019,11,19,23,0.4176043333935969
2019,11,19,24,0.4075288109550077
2019,11,20,1,0.39614911966911015
2019,11,20,2,0.3844754332421129
2019,11,20,3,0.37431557684529215
2019,11,20,4,0.3599567946402125
2019,11,20,5,0.328979552845618
2019,11,20,6,0.24831100713964138
2019,11,20,7,0.16626503552262392
2019,11,20,8,0.15074686239179586
2019,11,20,9,0.1485064338454557
2019,11,20,10,0.1349564320725095
2019,11,20,11,0.12056244842297531
2019,11,20,12,0.11292399100669291
2019,11,20,13,0.11140457080270705
2019,11,20,14,0.11583028236642418
2019,11,20,15,0.13440521839211292
2019,11,20,16,0.22047720924268843
2019,11,20,17,0.3062868208418097
2019,11,20,18,0.3829473857559433
2019,11,20,19,0.42583424356913474
2019,11,20,20,0.44231662607811945
2019,11,20,21,0.4493529785459981
2019,11,20,22,0.45064153359105985
2019,11,20,23,0.44553543474902174
2019,11,20,24,0.43513612944243674
2019,11,21,1,0.4226710926540064
2019,11,21,2,0.410472498382558
2019,11,21,3,0.3968628761591777
2019,11,21,4,0.3774898784978521
2019,11,21,5,0.3435737931211591
2019,11,21,6,0.265481019276421
2019,11,21,7,0.17474565917230878
2019,11,21,8,0.1576385953197341
2019,11,21,9,0.15621714574865064
2019,11,21,10,0.13948147858914303
2019,11,21,11,0.11175105740902763
2019,11,21,12,0.09190216529681955
2019,11,21,13,0.0841735487066162
2019,11,21,14,0.08619087090578686
2019,11,21,15,0.10196229033587582
2019,11,21,16,0.16264060958947435
2019,11,21,17,0.23611676843696458
2019,11,21,18,0.32861372272027956
2019,11,21,19,0.3959589326270602
2019,11,21,20,0.43629434939996947
2019,11,21,21,0.4508586690779559
2019,11,21,22,0.4484250493126286
2019,11,21,23,0.4370978899006505
2019,11,21,24,0.42084451965449415
2019,11,22,1,0.40486612194849025
2019,11,22,2,0.39179792347278336
2019,11,22,3,0.3804745120327945
2019,11,22,4,0.36342412677226554
2019,11,22,5,0.3356835181735122
2019,11,22,6,0.2661765934562831
2019,11,22,7,0.18136842789288019
2019,11,22,8,0.14382026968981323
2019,11,22,9,0.12791480313740586
2019,11,22,10,0.12240622865648806
2019,11,22,11,0.12049682209011645
2019,11,22,12,0.11763611607570656
2019,11,22,13,0.12268053298776153
2019,11,22,14,0.13568299974180842
2019,11,22,15,0.16210991890828963
2019,11,22,16,0.24463978886284474
2019,11,22,17,0.33754829465094505
2019,11,22,18,0.4318654399861634
2019,11,22,19,0.47619289723550595
2019,11,22,20,0.4983713268944851
2019,11,22,21,0.5043394137792163
2019,11,22,22,0.49888793370431944
2019,11,22,23,0.4879399329777632
2019,11,22,24,0.4724077739360636
2019,11,23,1,0.45354449405234504
2019,11,23,2,0.4356465284552346
2019,11,23,3,0.42063419631381
2019,11,23,4,0.40392281226210675
2019,11,23,5,0.39515169767910047
2019,11,23,6,0.3377302243487377
2019,11,23,7,0.2467291354339105
2019,11,23,8,0.21203430346460775
2019,11,23,9,0.21871402280653973
