BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2017,3,28,16,430575.25
2017,3,28,20,448564.25
2017,3,28,24,455493.25
2017,3,29,4,439011.25
2017,3,29,8,362476.25
2017,3,29,12,370121.5
2017,3,29,16,427736.25
2017,3,29,20,443292.75
2017,3,29,24,454744.0
2017,3,30,4,439826.75
2017,3,30,8,362577.0
2017,3,30,12,371928.25
2017,3,30,16,429841.75
2017,3,30,20,440338.25
2017,3,30,24,445790.0
2017,3,31,4,432308.5
2017,3,31,8,359833.75
2017,3,31,12,370372.25
2017,3,31,16,434103.5
2017,3,31,20,444219.0
2017,3,31,24,443572.5
2017,4,1,4,423806.0
2017,4,1,8,357772.75
2017,4,1,12,345802.75
2017,4,1,16,392321.5
2017,4,1,20,405784.75
2017,4,1,24,409400.5
2017,4,2,4,404898.0
2017,4,2,8,349466.0
2017,4,2,12,337582.25
2017,4,2,16,370841.0
2017,4,2,20,386943.75
2017,4,2,24,400862.0
2017,4,3,4,406649.75
2017,4,3,8,346311.75
2017,4,3,12,363036.5
2017,4,3,16,424116.25
2017,4,3,20,435413.75
2017,4,3,24,443965.25
2017,4,4,4,430119.5
2017,4,4,8,356066.5
2017,4,4,12,364370.5
2017,4,4,16,427294.25
2017,4,4,20,446807.5
2017,4,4,24,457257.75
2017,4,5,4,439550.75
2017,4,5,8,359784.5
2017,4,5,12,368056.0
2017,4,5,16,428045.5
2017,4,5,20,442193.75
2017,4,5,24,446487.25
2017,4,6,4,431759.75
2017,4,6,8,359004.75
2017,4,6,12,371399.0
2017,4,6,16,433492.25
2017,4,6,20,438594.25
2017,4,6,24,439265.75
2017,4,7,4,431045.0
2017,4,7,8,364216.5
2017,4,7,12,378966.0
2017,4,7,16,432067.75
2017,4,7,20,426280.5
2017,4,7,24,422997.75
2017,4,8,4,418194.25
2017,4,8,8,361694.25
2017,4,8,12,358522.5
2017,4,8,16,390252.75
2017,4,8,20,387957.5
2017,4,8,24,390429.0
2017,4,9,4,393361.5
2017,4,9,8,344166.0
2017,4,9,12,336129.5
2017,4,9,16,364658.0
2017,4,9,20,377507.0
2017,4,9,24,395995.75
2017,4,10,4,403206.75
2017,4,10,8,339567.5
2017,4,10,12,354867.25
2017,4,10,16,418315.5
2017,4,10,20,435601.5
2017,4,10,24,444044.0
2017,4,11,4,428597.0
2017,4,11,8,349613.75
2017,4,11,12,356091.75
2017,4,11,16,417994.0
2017,4,11,20,437192.75
2017,4,11,24,444679.5
2017,4,12,4,428142.25
2017,4,12,8,349490.75
2017,4,12,12,356726.0
2017,4,12,16,416010.5
2017,4,12,20,437756.25
2017,4,12,24,447515.5
2017,4,13,4,431276.25
2017,4,13,8,350667.0
2017,4,13,12,355443.25
2017,4,13,16,415284.5
2017,4,13,20,441175.5
2017,4,13,24,451839.75
2017,4,14,4,428681.25
2017,4,14,8,348210.75
2017,4,14,12,342824.5
2017,4,14,16,398786.0
2017,4,14,20,426561.25
2017,4,14,24,435061.0
2017,4,15,4,412843.75
2017,4,15,8,342913.5
2017,4,15,12,324174.75
2017,4,15,16,372996.75
2017,4,15,20,410836.75
2017,4,15,24,424398.0
2017,4,16,4,411325.25
2017,4,16,8,341045.0
2017,4,16,12,317649.25
2017,4,16,16,363779.5
2017,4,16,20,401463.75
2017,4,16,24,410955.75
2017,4,17,4,404364.5
2017,4,17,8,335974.25
2017,4,17,12,343799.0
2017,4,17,16,415920.0
2017,4,17,20,451967.75
2017,4,17,24,454922.75
2017,4,18,4,432480.75
2017,4,18,8,350447.5
2017,4,18,12,355584.75
2017,4,18,16,416762.25
2017,4,18,20,446761.75
2017,4,18,24,459079.75
2017,4,19,4,438657.5
2017,4,19,8,354879.5
2017,4,19,12,359229.5
2017,4,19,16,423457.0
2017,4,19,20,456600.5
2017,4,19,24,473505.25
2017,4,20,4,448822.75
2017,4,20,8,362185.25
2017,4,20,12,363064.0
2017,4,20,16,429364.0
2017,4,20,20,467217.25
2017,4,20,24,480352.25
2017,4,21,4,449605.25
2017,4,21,8,361107.75
2017,4,21,12,361294.5
2017,4,21,16,429116.75
2017,4,21,20,461084.0
2017,4,21,24,467201.0
2017,4,22,4,436841.0
2017,4,22,8,357782.0
2017,4,22,12,337767.75
2017,4,22,16,386044.0
2017,4,22,20,414852.75
2017,4,22,24,416944.75
2017,4,23,4,403020.5
2017,4,23,8,342579.5
2017,4,23,12,325597.5
2017,4,23,16,358124.0
2017,4,23,20,377774.0
2017,4,23,24,395210.25
2017,4,24,4,398930.75
2017,4,24,8,335639.0
2017,4,24,12,352082.25
2017,4,24,16,415842.5
2017,4,24,20,433474.25
2017,4,24,24,441634.75
2017,4,25,4,423942.0
2017,4,25,8,344937.5
2017,4,25,12,353455.75
2017,4,25,16,416752.0
2017,4,25,20,442145.5
2017,4,25,24,459457.0
2017,4,26,4,439235.0
2017,4,26,8,355889.75
2017,4,26,12,361079.5
2017,4,26,16,425979.25
2017,4,26,20,457692.25
2017,4,26,24,473315.0
2017,4,27,4,444528.75
2017,4,27,8,357303.75
2017,4,27,12,361874.5
2017,4,27,16,426702.0
2017,4,27,20,454964.25
2017,4,27,24,466070.5
2017,4,28,4,443317.5
2017,4,28,8,362717.5
2017,4,28,12,367777.25
2017,4,28,16,438163.25
2017,4,28,20,478712.25
2017,4,28,24,489593.75
2017,4,29,4,456867.5
2017,4,29,8,377726.25
2017,4,29,12,357011.75
2017,4,29,16,415809.5
2017,4,29,20,463869.5
2017,4,29,24,470405.0
2017,4,30,4,441832.0
2017,4,30,8,364746.0
2017,4,30,12,336114.0
2017,4,30,16,381841.25
2017,4,30,20,422133.25
2017,4,30,24,437725.25
2017,5,1,4,425640.25
2017,5,1,8,352364.0
2017,5,1,12,362209.5
2017,5,1,16,432431.0
2017,5,1,20,459919.5
2017,5,1,24,473850.5
2017,5,2,4,449656.5
2017,5,2,8,364145.5
2017,5,2,12,365450.5
2017,5,2,16,426437.0
2017,5,2,20,456323.75
2017,5,2,24,476387.5
2017,5,3,4,450094.75
2017,5,3,8,362640.75
2017,5,3,12,363346.75
2017,5,3,16,424566.5
2017,5,3,20,456380.25
2017,5,3,24,472032.75
2017,5,4,4,447944.5
2017,5,4,8,362395.25
2017,5,4,12,362658.5
2017,5,4,16,420208.75
2017,5,4,20,443859.0
2017,5,4,24,454417.0
2017,5,5,4,437693.75
2017,5,5,8,359114.0
2017,5,5,12,361613.5
2017,5,5,16,419269.25
2017,5,5,20,435751.5
2017,5,5,24,439368.25
2017,5,6,4,417401.5
2017,5,6,8,349058.25
2017,5,6,12,332539.25
2017,5,6,16,372703.0
2017,5,6,20,393718.75
2017,5,6,24,406751.0
2017,5,7,4,396251.0
2017,5,7,8,337993.75
2017,5,7,12,320702.0
2017,5,7,16,355196.75
2017,5,7,20,387160.0
2017,5,7,24,410960.0
2017,5,8,4,406392.75
2017,5,8,8,341390.25
2017,5,8,12,354569.0
2017,5,8,16,416393.25
2017,5,8,20,445471.75
2017,5,8,24,462183.75
2017,5,9,4,440307.75
2017,5,9,8,358290.75
2017,5,9,12,361512.75
2017,5,9,16,422463.75
2017,5,9,20,458741.5
2017,5,9,24,477675.0
2017,5,10,4,450334.75
2017,5,10,8,362795.0
2017,5,10,12,361560.0
2017,5,10,16,425023.25
2017,5,10,20,470859.0
2017,5,10,24,488006.5
2017,5,11,4,455585.0
2017,5,11,8,366230.5
2017,5,11,12,364698.5
2017,5,11,16,430334.75
2017,5,11,20,471730.75
2017,5,11,24,483600.5
2017,5,12,4,454626.75
2017,5,12,8,369236.75
2017,5,12,12,364793.0
2017,5,12,16,426723.75
2017,5,12,20,456378.5
2017,5,12,24,459360.5
2017,5,13,4,430486.25
2017,5,13,8,356266.25
2017,5,13,12,333381.0
2017,5,13,16,382768.25
2017,5,13,20,415345.25
2017,5,13,24,431326.25
2017,5,14,4,414733.0
2017,5,14,8,348229.0
2017,5,14,12,322277.5
2017,5,14,16,364598.75
2017,5,14,20,412286.75
2017,5,14,24,445570.25
2017,5,15,4,430985.25
2017,5,15,8,352918.5
2017,5,15,12,354434.75
2017,5,15,16,432094.0
2017,5,15,20,491399.5
2017,5,15,24,519724.75
2017,5,16,4,476472.25
2017,5,16,8,375044.75
2017,5,16,12,368409.5
2017,5,16,16,444556.75
2017,5,16,20,509612.5
2017,5,16,24,534196.0
2017,5,17,4,488593.25
2017,5,17,8,388028.25
2017,5,17,12,381632.25
2017,5,17,16,463786.75
2017,5,17,20,531611.75
2017,5,17,24,553066.5
2017,5,18,4,506726.25
