BEGIN_DATA,,,,
Year,Month,Day,Hour,wind 25% top
2017,6,17,4,0.5302756907500278
2017,6,17,8,0.5010275027500277
2017,6,17,12,0.43392551975002774
2017,6,17,16,0.2720710950000278
2017,6,17,20,0.3180837322500278
2017,6,17,24,0.4835950755000277
2017,6,18,4,0.5814505737500278
2017,6,18,8,0.5999649240000278
2017,6,18,12,0.5121985745000279
2017,6,18,16,0.37725304125002784
2017,6,18,20,0.41294621950002786
2017,6,18,24,0.37241149700002796
2017,6,19,4,0.378769888250028
2017,6,19,8,0.31366780250002807
2017,6,19,12,0.3059795610000281
2017,6,19,16,0.15707404150002807
2017,6,19,20,0.22931229875002815
2017,6,19,24,0.24322505975002812
2017,6,20,4,0.27718367875002803
2017,6,20,8,0.3503787157500281
2017,6,20,12,0.392996504500028
2017,6,20,16,0.13595122525002806
2017,6,20,20,0.12146639975002806
2017,6,20,24,0.11305104550002809
2017,6,21,4,0.4459186450000281
2017,6,21,8,0.610034161000028
2017,6,21,12,0.527171978750028
2017,6,21,16,0.35790451550002794
2017,6,21,20,0.40685497900002787
2017,6,21,24,0.4100909882500278
2017,6,22,4,0.5987976095000278
2017,6,22,8,0.5841872985000278
2017,6,22,12,0.4561556550000279
2017,6,22,16,0.3240517855000279
2017,6,22,20,0.35327411225002786
2017,6,22,24,0.40168802325002784
2017,6,23,4,0.5768751900000277
2017,6,23,8,0.5867937515000277
2017,6,23,12,0.5398880410000275
2017,6,23,16,0.5692772045000277
2017,6,23,20,0.5989770205000277
2017,6,23,24,0.5420763287500278
2017,6,24,4,0.5830436495000275
2017,6,24,8,0.46348886500002745
2017,6,24,12,0.3375703305000275
2017,6,24,16,0.2732010070000276
2017,6,24,20,0.3976271170000275
2017,6,24,24,0.4006588237500275
2017,6,25,4,0.4299000725000275
2017,6,25,8,0.3860384262500276
2017,6,25,12,0.2933804155000276
2017,6,25,16,0.18399806875002755
2017,6,25,20,0.18098256450002753
2017,6,25,24,0.19047643675002746
2017,6,26,4,0.3296478822500275
2017,6,26,8,0.3683814260000275
2017,6,26,12,0.22596118975002752
2017,6,26,16,0.07699064925002755
2017,6,26,20,0.08153977125002754
2017,6,26,24,0.08689198775002754
2017,6,27,4,0.3602768772500275
2017,6,27,8,0.5283687917500275
2017,6,27,12,0.4950888630000274
2017,6,27,16,0.3723002177500274
2017,6,27,20,0.4868160102500274
2017,6,27,24,0.5976756602500275
2017,6,28,4,0.7596853625000276
2017,6,28,8,0.7224772592500275
2017,6,28,12,0.6409837500000276
2017,6,28,16,0.5090049552500276
2017,6,28,20,0.48306102325002775
2017,6,28,24,0.44799555650002776
2017,6,29,4,0.5205280790000277
2017,6,29,8,0.5124025327500278
2017,6,29,12,0.4335509167500278
2017,6,29,16,0.33365898525002774
2017,6,29,20,0.2584574427500278
2017,6,29,24,0.23824280100002782
2017,6,30,4,0.42159048100002783
2017,6,30,8,0.43082699500002775
2017,6,30,12,0.3855880075000277
2017,6,30,16,0.2511286677500276
2017,6,30,20,0.1896840585000277
2017,6,30,24,0.21452395975002775
2017,7,1,4,0.30114616300002767
2017,7,1,8,0.3147555742500277
2017,7,1,12,0.32043996150002774
2017,7,1,16,0.1288350185000277
2017,7,1,20,0.16234893125002767
2017,7,1,24,0.1759002307500277
2017,7,2,4,0.40210508075002765
2017,7,2,8,0.5438492105000277
2017,7,2,12,0.4097555697500276
2017,7,2,16,0.1904515822500276
2017,7,2,20,0.12604118225002758
2017,7,2,24,0.1306713192500276
2017,7,3,4,0.4212818242500276
2017,7,3,8,0.45128596500002766
2017,7,3,12,0.3296872875000276
2017,7,3,16,0.15075645500002763
2017,7,3,20,0.11588862900002764
2017,7,3,24,0.13090540025002761
2017,7,4,4,0.4154193280000276
2017,7,4,8,0.4755668637500277
2017,7,4,12,0.34382284725002776
2017,7,4,16,0.13401622675002778
2017,7,4,20,0.1026276177500278
2017,7,4,24,0.08647058300002781
2017,7,5,4,0.3736254727500279
2017,7,5,8,0.44056496600002787
2017,7,5,12,0.28963748725002786
2017,7,5,16,0.07641042500002784
2017,7,5,20,0.06145086225002784
2017,7,5,24,0.08232552600002783
2017,7,6,4,0.3774474847500279
2017,7,6,8,0.5126237627500279
2017,7,6,12,0.38998476325002795
2017,7,6,16,0.13245333975002804
2017,7,6,20,0.13590737025002805
2017,7,6,24,0.18780922900002806
2017,7,7,4,0.478819101500028
2017,7,7,8,0.5391344530000279
2017,7,7,12,0.34416009750002796
2017,7,7,16,0.141022381750028
2017,7,7,20,0.144014620000028
2017,7,7,24,0.13478776450002802
2017,7,8,4,0.304762344250028
2017,7,8,8,0.342652836750028
2017,7,8,12,0.23613485600002804
2017,7,8,16,0.05442962975002805
2017,7,8,20,0.047868102250028036
2017,7,8,24,0.06335511125002803
2017,7,9,4,0.26181140175002804
2017,7,9,8,0.4780385240000281
2017,7,9,12,0.415810431750028
2017,7,9,16,0.16055708150002806
2017,7,9,20,0.1754878475000281
2017,7,9,24,0.2349250190000281
2017,7,10,4,0.5632133047500282
2017,7,10,8,0.5782408727500281
2017,7,10,12,0.42471707850002804
2017,7,10,16,0.20350240450002816
2017,7,10,20,0.15872355750002815
2017,7,10,24,0.20479183900002815
2017,7,11,4,0.5033012865000281
2017,7,11,8,0.5315995400000282
2017,7,11,12,0.4511003430000281
2017,7,11,16,0.3142162867500281
2017,7,11,20,0.30511310325002805
2017,7,11,24,0.34436129550002814
2017,7,12,4,0.564848811000028
2017,7,12,8,0.5646566347500281
2017,7,12,12,0.44479477900002823
2017,7,12,16,0.3165075132500281
2017,7,12,20,0.2673461592500281
2017,7,12,24,0.2929329837500282
2017,7,13,4,0.4337688572500281
2017,7,13,8,0.42130047300002815
2017,7,13,12,0.2910603337500281
2017,7,13,16,0.12411275025002817
2017,7,13,20,0.08758770450002816
2017,7,13,24,0.10322656075002817
2017,7,14,4,0.3296662377500282
2017,7,14,8,0.3639020907500283
2017,7,14,12,0.26304283650002824
2017,7,14,16,0.10439710925002821
2017,7,14,20,0.0839739165000282
2017,7,14,24,0.1122611935000282
2017,7,15,4,0.3582257842500282
2017,7,15,8,0.4372356597500282
2017,7,15,12,0.3212910685000281
2017,7,15,16,0.11544914550002808
2017,7,15,20,0.11408722375002806
2017,7,15,24,0.13987833425002805
2017,7,16,4,0.36299408225002805
2017,7,16,8,0.39122000625002795
2017,7,16,12,0.2810391495000279
2017,7,16,16,0.1463727845000279
2017,7,16,20,0.1427745685000279
2017,7,16,24,0.1748606310000279
2017,7,17,4,0.44406069125002795
2017,7,17,8,0.492552000250028
2017,7,17,12,0.3862227927500281
2017,7,17,16,0.20655761675002807
2017,7,17,20,0.18362597475002806
2017,7,17,24,0.20304958800002804
2017,7,18,4,0.48936288000002814
2017,7,18,8,0.46950227600002803
2017,7,18,12,0.3389444627500281
2017,7,18,16,0.1940910200000281
2017,7,18,20,0.1456105615000281
2017,7,18,24,0.12617929700002806
2017,7,19,4,0.389851393500028
2017,7,19,8,0.5006527572500282
2017,7,19,12,0.42323757200002815
2017,7,19,16,0.2538591745000281
2017,7,19,20,0.272232493750028
2017,7,19,24,0.29874792700002806
2017,7,20,4,0.5004682867500281
2017,7,20,8,0.511054729250028
2017,7,20,12,0.3668377600000281
2017,7,20,16,0.17279516175002807
2017,7,20,20,0.16721196450002807
2017,7,20,24,0.19503036550002806
2017,7,21,4,0.5152402330000281
2017,7,21,8,0.567980520000028
2017,7,21,12,0.457374177000028
2017,7,21,16,0.26772920750002793
2017,7,21,20,0.24879379250002798
2017,7,21,24,0.2626830925000279
2017,7,22,4,0.4478763302500279
2017,7,22,8,0.48763528550002794
2017,7,22,12,0.33678281875002797
2017,7,22,16,0.16273318650002794
2017,7,22,20,0.18839413175002795
2017,7,22,24,0.2204956150000279
2017,7,23,4,0.39390798375002783
2017,7,23,8,0.32206942500002794
2017,7,23,12,0.22096922150002787
2017,7,23,16,0.0868055312500279
2017,7,23,20,0.08811179650002791
2017,7,23,24,0.08667899975002791
2017,7,24,4,0.3282148320000279
2017,7,24,8,0.4432616937500278
2017,7,24,12,0.3554803295000278
2017,7,24,16,0.21251221850002777
2017,7,24,20,0.20290735525002776
2017,7,24,24,0.25308744800002775
2017,7,25,4,0.5135388690000278
2017,7,25,8,0.5096991392500276
2017,7,25,12,0.39539225450002763
2017,7,25,16,0.2735566717500277
2017,7,25,20,0.27325497275002764
2017,7,25,24,0.35572051950002764
2017,7,26,4,0.5063700092500277
2017,7,26,8,0.4585479460000277
2017,7,26,12,0.35776902025002766
2017,7,26,16,0.2370232150000277
2017,7,26,20,0.17966812175002772
2017,7,26,24,0.1727181257500277
2017,7,27,4,0.3429096040000277
2017,7,27,8,0.40577266800002765
2017,7,27,12,0.3257193685000276
2017,7,27,16,0.17597749125002754
2017,7,27,20,0.12352505375002751
2017,7,27,24,0.1317311117500275
2017,7,28,4,0.2894789820000275
2017,7,28,8,0.34950006775002745
2017,7,28,12,0.26019723500002745
2017,7,28,16,0.1095164717500274
2017,7,28,20,0.08127945925002739
2017,7,28,24,0.08665901600002737
2017,7,29,4,0.29931416950002737
2017,7,29,8,0.37872093350002733
2017,7,29,12,0.25779816000002737
2017,7,29,16,0.09295090550002733
2017,7,29,20,0.07771064850002733
2017,7,29,24,0.09158314600002733
2017,7,30,4,0.2956722577500273
2017,7,30,8,0.3315179845000273
2017,7,30,12,0.22084165375002726
2017,7,30,16,0.08285539475002725
2017,7,30,20,0.07582327925002724
2017,7,30,24,0.09226922425002727
2017,7,31,4,0.28714642175002725
2017,7,31,8,0.31566498750002725
2017,7,31,12,0.21147081975002727
2017,7,31,16,0.07079483100002731
2017,7,31,20,0.06709461650002731
2017,7,31,24,0.07744858350002731
2017,8,1,4,0.2493433892500273
2017,8,1,8,0.30002211175002735
2017,8,1,12,0.22170577650002732
2017,8,1,16,0.09354702775002732
2017,8,1,20,0.10204698500002733
2017,8,1,24,0.13853868775002734
2017,8,2,4,0.3170074735000273
2017,8,2,8,0.2825014345000273
2017,8,2,12,0.19225093325002726
2017,8,2,16,0.09906492400002725
2017,8,2,20,0.10028618675002728
2017,8,2,24,0.12275643325002729
2017,8,3,4,0.2457423727500273
2017,8,3,8,0.2660260892500274
2017,8,3,12,0.2744036467500274
2017,8,3,16,0.24148160175002742
2017,8,3,20,0.2173981812500274
2017,8,3,24,0.21745918925002738
2017,8,4,4,0.2665168297500274
2017,8,4,8,0.3026539467500274
2017,8,4,12,0.28156567025002743
2017,8,4,16,0.1400839382500274
2017,8,4,20,0.1243018532500274
2017,8,4,24,0.1403808792500274
2017,8,5,4,0.3954096782500274
2017,8,5,8,0.4801638032500274
2017,8,5,12,0.34874027550002745
2017,8,5,16,0.23667171325002745
2017,8,5,20,0.24313400625002743
2017,8,5,24,0.22439268025002745
2017,8,6,4,0.35840763075002746
2017,8,6,8,0.2872515585000274
2017,8,6,12,0.17221567175002744
2017,8,6,16,0.09050024975002745
2017,8,6,20,0.06277651175002744
2017,8,6,24,0.061766394000027425
2017,8,7,4,0.18829279175002747
2017,8,7,8,0.18935039100002748
2017,8,7,12,0.1415128440000275
2017,8,7,16,0.1006955570000275
2017,8,7,20,0.11430189975002748
2017,8,7,24,0.11279041225002748
2017,8,8,4,0.23903987875002747
2017,8,8,8,0.29471125525002745
2017,8,8,12,0.25842187450002746
2017,8,8,16,0.10417813925002747
2017,8,8,20,0.09631139650002749
2017,8,8,24,0.11173881625002749
2017,8,9,4,0.3389922397500275
2017,8,9,8,0.3916651365000276
2017,8,9,12,0.3011091950000276
2017,8,9,16,0.15807620350002763
2017,8,9,20,0.1706522767500276
2017,8,9,24,0.1671136020000276
2017,8,10,4,0.34028321850002763
2017,8,10,8,0.37258003150002766
2017,8,10,12,0.2518192300000277
2017,8,10,16,0.10470542375002767
2017,8,10,20,0.08352566075002765
2017,8,10,24,0.11166737400002763
2017,8,11,4,0.2765031757500277
2017,8,11,8,0.30569186500002776
2017,8,11,12,0.21847901100002776
2017,8,11,16,0.09407082375002776
2017,8,11,20,0.06567421000002777
2017,8,11,24,0.07002507375002777
2017,8,12,4,0.27364540425002776
2017,8,12,8,0.29779982475002775
2017,8,12,12,0.23420684425002775
2017,8,12,16,0.11751666475002771
2017,8,12,20,0.12814733525002775
2017,8,12,24,0.1314982017500278
2017,8,13,4,0.2694247800000278
2017,8,13,8,0.30455966600002776
2017,8,13,12,0.22472934075002773
2017,8,13,16,0.12420788525002772
2017,8,13,20,0.11665261400002772
2017,8,13,24,0.0985579237500277
2017,8,14,4,0.34917323975002773
2017,8,14,8,0.3541319115000277
2017,8,14,12,0.2559140422500277
2017,8,14,16,0.11835706800002768
2017,8,14,20,0.10141719350002769
2017,8,14,24,0.10382087650002769
2017,8,15,4,0.3485755242500277
2017,8,15,8,0.32775590675002775
2017,8,15,12,0.2381031265000277
2017,8,15,16,0.13242597775002776
2017,8,15,20,0.1582371785000278
2017,8,15,24,0.1680857255000278
2017,8,16,4,0.3604617642500277
2017,8,16,8,0.3619586715000277
2017,8,16,12,0.30391931500002767
2017,8,16,16,0.23176189375002765
2017,8,16,20,0.2627373010000277
2017,8,16,24,0.25173816275002775
2017,8,17,4,0.3756578960000277
2017,8,17,8,0.4310936695000277
2017,8,17,12,0.4804656365000277
2017,8,17,16,0.2898428885000277
2017,8,17,20,0.2813505630000278
2017,8,17,24,0.2600697745000278
2017,8,18,4,0.4411885737500278
2017,8,18,8,0.42575578850002777
2017,8,18,12,0.31853169800002773
2017,8,18,16,0.13362294800002777
2017,8,18,20,0.10828285900002776
2017,8,18,24,0.10221749350002776
2017,8,19,4,0.2521874457500277
2017,8,19,8,0.4576588862500276
2017,8,19,12,0.4623041755000276
2017,8,19,16,0.20547006400002762
2017,8,19,20,0.20928724675002763
2017,8,19,24,0.25915014025002764
2017,8,20,4,0.6119438845000278
2017,8,20,8,0.6219700072500277
2017,8,20,12,0.45142132525002776
2017,8,20,16,0.18912244125002767
2017,8,20,20,0.16714989125002763
2017,8,20,24,0.21438260450002763
2017,8,21,4,0.4875638522500277
2017,8,21,8,0.4110300422500277
2017,8,21,12,0.29347040850002776
2017,8,21,16,0.20465833500002772
2017,8,21,20,0.29114630050002765
2017,8,21,24,0.3599121620000276
2017,8,22,4,0.5274713812500277
2017,8,22,8,0.5111122297500277
2017,8,22,12,0.3934305132500277
2017,8,22,16,0.24131097350002775
2017,8,22,20,0.23857462350002775
2017,8,22,24,0.21222657650002769
2017,8,23,4,0.3669509135000277
2017,8,23,8,0.36487342975002773
2017,8,23,12,0.2995029502500277
2017,8,23,16,0.13947440125002772
2017,8,23,20,0.09266566150002775
2017,8,23,24,0.08932285850002775
2017,8,24,4,0.42107920200002774
2017,8,24,8,0.4482386717500278
2017,8,24,12,0.32582125575002774
2017,8,24,16,0.17522371725002767
2017,8,24,20,0.2150006305000277
2017,8,24,24,0.2333297515000277
2017,8,25,4,0.5027059880000276
2017,8,25,8,0.41791415000002763
2017,8,25,12,0.3153084700000277
2017,8,25,16,0.2137706792500278
2017,8,25,20,0.2376668830000278
2017,8,25,24,0.2569450027500277
2017,8,26,4,0.42618502575002776
2017,8,26,8,0.3297181655000277
2017,8,26,12,0.25603322675002776
2017,8,26,16,0.14684888975002774
2017,8,26,20,0.14503434450002775
2017,8,26,24,0.16088699400002776
2017,8,27,4,0.38212259600002774
2017,8,27,8,0.3275451382500278
2017,8,27,12,0.2689588895000278
2017,8,27,16,0.14011816150002782
2017,8,27,20,0.12895644900002778
2017,8,27,24,0.1645813040000278
2017,8,28,4,0.31751600075002784
2017,8,28,8,0.3477471117500278
2017,8,28,12,0.32773986525002785
2017,8,28,16,0.15981775125002792
2017,8,28,20,0.1534971062500279
2017,8,28,24,0.15636210075002793
2017,8,29,4,0.41036216175002793
2017,8,29,8,0.35914690975002783
2017,8,29,12,0.2518409340000278
2017,8,29,16,0.09859115300002785
2017,8,29,20,0.08659095600002786
2017,8,29,24,0.08946581625002785
2017,8,30,4,0.43998897275002785
2017,8,30,8,0.39127032575002796
2017,8,30,12,0.272296317000028
2017,8,30,16,0.11986162775002797
2017,8,30,20,0.15078275625002802
2017,8,30,24,0.162749023000028
2017,8,31,4,0.47924722350002796
2017,8,31,8,0.4621769115000277
2017,8,31,12,0.35515416600002775
2017,8,31,16,0.23714012875002777
2017,8,31,20,0.2621453965000277
2017,8,31,24,0.28449471500002765
2017,9,1,4,0.5670709062500277
2017,9,1,8,0.5360197467500275
2017,9,1,12,0.4473968502500276
2017,9,1,16,0.3327397692500275
2017,9,1,20,0.27766992725002754
2017,9,1,24,0.2257012552500276
2017,9,2,4,0.4264726017500276
2017,9,2,8,0.37565862975002773
2017,9,2,12,0.34660595050002774
2017,9,2,16,0.14869219925002775
2017,9,2,20,0.11457385275002775
2017,9,2,24,0.13635667975002774
2017,9,3,4,0.30866947200002776
2017,9,3,8,0.47578337975002777
2017,9,3,12,0.5228299010000279
2017,9,3,16,0.25898376500002784
2017,9,3,20,0.28259901050002784
2017,9,3,24,0.3601526942500278
2017,9,4,4,0.6800949100000279
2017,9,4,8,0.6903938862500278
2017,9,4,12,0.5415735512500278
2017,9,4,16,0.33533983675002776
2017,9,4,20,0.4346024855000277
2017,9,4,24,0.49869154600002774
2017,9,5,4,0.6645888105000277
2017,9,5,8,0.6006242160000278
2017,9,5,12,0.4959903842500277
2017,9,5,16,0.4016827130000279
2017,9,5,20,0.47761960050002783
2017,9,5,24,0.4516722247500279
2017,9,6,4,0.49610004000002783
2017,9,6,8,0.29497612325002787
2017,9,6,12,0.19628746600002794
2017,9,6,16,0.08818030875002794
2017,9,6,20,0.05986241650002795
2017,9,6,24,0.04786543550002796
2017,9,7,4,0.21729233350002794
2017,9,7,8,0.39277207175002793
2017,9,7,12,0.40881735675002795
2017,9,7,16,0.15985879400002795
2017,9,7,20,0.10779397875002794
2017,9,7,24,0.12300653825002796
2017,9,8,4,0.5366477870000279
2017,9,8,8,0.6053052072500279
2017,9,8,12,0.40088853100002775
2017,9,8,16,0.20508483825002777
2017,9,8,20,0.2617947105000277
2017,9,8,24,0.2999108030000277
2017,9,9,4,0.7321435410000277
2017,9,9,8,0.6249589172500275
2017,9,9,12,0.4625701607500276
2017,9,9,16,0.2943924672500276
2017,9,9,20,0.3524162920000276
2017,9,9,24,0.40679786675002766
2017,9,10,4,0.6724639297500277
2017,9,10,8,0.6498372695000276
2017,9,10,12,0.5308658110000277
2017,9,10,16,0.36915368075002786
2017,9,10,20,0.3555822602500278
2017,9,10,24,0.33471748925002787
2017,9,11,4,0.6375178050000279
2017,9,11,8,0.5103379255000279
2017,9,11,12,0.3322442765000279
2017,9,11,16,0.1461102445000279
2017,9,11,20,0.09085030175002792
2017,9,11,24,0.08248217550002793
2017,9,12,4,0.35888399425002787
2017,9,12,8,0.4046239707500278
2017,9,12,12,0.3136105832500278
2017,9,12,16,0.14470097450002786
2017,9,12,20,0.09223886125002786
2017,9,12,24,0.11285873025002785
2017,9,13,4,0.39986402950002786
2017,9,13,8,0.36968657900002777
2017,9,13,12,0.3004741375000277
2017,9,13,16,0.13467712275002774
2017,9,13,20,0.06163561300002776
2017,9,13,24,0.08685398475002774
2017,9,14,4,0.5074668000000278
2017,9,14,8,0.5953628587500278
2017,9,14,12,0.4539478955000278
2017,9,14,16,0.23441849050002772
2017,9,14,20,0.24337447475002777
2017,9,14,24,0.2709610162500278
2017,9,15,4,0.6031405595000277
2017,9,15,8,0.6089817780000277
2017,9,15,12,0.5249279577500279
2017,9,15,16,0.4357075242500277
2017,9,15,20,0.5373302110000278
2017,9,15,24,0.5602057832500276
2017,9,16,4,0.6773766117500276
2017,9,16,8,0.6265013790000276
2017,9,16,12,0.4655027202500275
2017,9,16,16,0.2825601895000274
2017,9,16,20,0.22748830325002733
2017,9,16,24,0.24977573375002735
2017,9,17,4,0.38147321375002735
2017,9,17,8,0.3989683047500273
2017,9,17,12,0.34376205275002736
2017,9,17,16,0.20359821050002733
2017,9,17,20,0.16280527925002736
2017,9,17,24,0.17492185325002735
2017,9,18,4,0.35275972800002736
2017,9,18,8,0.43340557100002736
2017,9,18,12,0.38838666150002743
2017,9,18,16,0.24517569500002745
2017,9,18,20,0.2195650667500274
2017,9,18,24,0.19215240550002743
2017,9,19,4,0.5791295442500274
2017,9,19,8,0.6736072140000273
2017,9,19,12,0.6009064190000273
2017,9,19,16,0.5042851627500272
2017,9,19,20,0.6831627670000271
2017,9,19,24,0.7447676882500271
2017,9,20,4,0.840388781250027
2017,9,20,8,0.7919749212500271
2017,9,20,12,0.6262658447500271
2017,9,20,16,0.4076890272500272
2017,9,20,20,0.35846765050002727
2017,9,20,24,0.32431236825002724
2017,9,21,4,0.5362379890000273
2017,9,21,8,0.7259870567500272
2017,9,21,12,0.6695448415000271
2017,9,21,16,0.42626292600002713
2017,9,21,20,0.5515467370000271
2017,9,21,24,0.6276539435000272
2017,9,22,4,0.8074260855000271
2017,9,22,8,0.7326986487500271
2017,9,22,12,0.644490156750027
2017,9,22,16,0.5323796122500271
2017,9,22,20,0.5840276345000269
2017,9,22,24,0.6431739630000269
2017,9,23,4,0.7165906197500269
2017,9,23,8,0.5989677745000269
2017,9,23,12,0.42191799000002705
2017,9,23,16,0.2993655620000269
2017,9,23,20,0.3465467720000268
2017,9,23,24,0.4130788557500268
2017,9,24,4,0.5281039287500268
2017,9,24,8,0.5470239590000268
2017,9,24,12,0.48189352300002675
2017,9,24,16,0.3549906665000268
2017,9,24,20,0.3871417390000268
2017,9,24,24,0.30584733900002675
2017,9,25,4,0.3899222102500268
2017,9,25,8,0.34602650675002683
2017,9,25,12,0.24668686425002678
2017,9,25,16,0.1759206547500268
2017,9,25,20,0.20729074525002678
2017,9,25,24,0.18548444275002682
2017,9,26,4,0.2280591112500268
2017,9,26,8,0.18775989550002675
2017,9,26,12,0.18881474625002675
2017,9,26,16,0.19277911125002672
2017,9,26,20,0.16278551100002675
2017,9,26,24,0.17420639625002673
2017,9,27,4,0.19750715075002673
2017,9,27,8,0.2328419497500267
2017,9,27,12,0.2965197565000267
2017,9,27,16,0.2046606675000267
2017,9,27,20,0.15868662800002672
2017,9,27,24,0.18067064775002675
2017,9,28,4,0.23224506525002675
2017,9,28,8,0.2614071280000268
2017,9,28,12,0.28730917325002675
2017,9,28,16,0.16778269925002678
2017,9,28,20,0.09005387750002677
2017,9,28,24,0.10863027875002677
2017,9,29,4,0.2813397220000268
2017,9,29,8,0.3325288927500268
2017,9,29,12,0.2770060960000269
2017,9,29,16,0.16894082675002686
2017,9,29,20,0.17905732300002683
2017,9,29,24,0.2328152752500268
2017,9,30,4,0.48514728825002684
2017,9,30,8,0.5055700187500269
2017,9,30,12,0.486642434000027
2017,9,30,16,0.4310176590000271
2017,9,30,20,0.543797210750027
2017,9,30,24,0.547885365500027
2017,10,1,4,0.7010064260000268
2017,10,1,8,0.7057818115000267
2017,10,1,12,0.6537936092500268
2017,10,1,16,0.5826924827500266
2017,10,1,20,0.6232270185000265
2017,10,1,24,0.6742314097500265
2017,10,2,4,0.7405683250000265
2017,10,2,8,0.6740384665000264
2017,10,2,12,0.5546708955000265
2017,10,2,16,0.4357003097500265
2017,10,2,20,0.5122822195000265
2017,10,2,24,0.5665668957500266
2017,10,3,4,0.6360066360000266
2017,10,3,8,0.6300235140000268
2017,10,3,12,0.5556128840000268
2017,10,3,16,0.45023744150002687
2017,10,3,20,0.36759030750002686
2017,10,3,24,0.3042190857500268
2017,10,4,4,0.4063817880000268
2017,10,4,8,0.3726364302500267
2017,10,4,12,0.32559471300002674
2017,10,4,16,0.2108126215000268
2017,10,4,20,0.21516276275002683
2017,10,4,24,0.22408244475002687
2017,10,5,4,0.32817144075002685
2017,10,5,8,0.33525681450002687
2017,10,5,12,0.2779072335000268
2017,10,5,16,0.17544961375002677
2017,10,5,20,0.11947696475002681
2017,10,5,24,0.10246079225002681
2017,10,6,4,0.2560569185000268
2017,10,6,8,0.28482938925002677
2017,10,6,12,0.32900184225002665
2017,10,6,16,0.28525886775002673
2017,10,6,20,0.33554798575002676
2017,10,6,24,0.49336082725002683
2017,10,7,4,0.7413460395000268
2017,10,7,8,0.7289883917500268
2017,10,7,12,0.7052457370000269
2017,10,7,16,0.5289695080000268
2017,10,7,20,0.4457768357500269
2017,10,7,24,0.44922506425002695
2017,10,8,4,0.704396459000027
2017,10,8,8,0.763645491250027
2017,10,8,12,0.6513178895000271
2017,10,8,16,0.40976812275002694
2017,10,8,20,0.4013899947500269
2017,10,8,24,0.39876193500002693
2017,10,9,4,0.711022594500027
2017,10,9,8,0.652731257500027
2017,10,9,12,0.666566006000027
2017,10,9,16,0.5542834845000272
2017,10,9,20,0.46867002200002716
2017,10,9,24,0.44293023925002717
2017,10,10,4,0.5295668200000272
2017,10,10,8,0.6374139022500273
2017,10,10,12,0.6164064622500274
2017,10,10,16,0.41714848825002737
2017,10,10,20,0.25357161925002736
2017,10,10,24,0.2285643482500274
2017,10,11,4,0.4869772227500274
2017,10,11,8,0.5028329390000275
2017,10,11,12,0.45702166775002745
2017,10,11,16,0.3074038292500275
2017,10,11,20,0.3469990375000274
2017,10,11,24,0.4203740300000274
2017,10,12,4,0.7023228835000274
2017,10,12,8,0.7024307600000275
2017,10,12,12,0.5769019752500273
2017,10,12,16,0.4140167457500274
2017,10,12,20,0.47621437025002755
2017,10,12,24,0.5793285732500276
2017,10,13,4,0.7265780695000279
2017,10,13,8,0.5704638930000279
2017,10,13,12,0.47115827475002797
2017,10,13,16,0.307777894750028
2017,10,13,20,0.21260944575002794
2017,10,13,24,0.230779531250028
2017,10,14,4,0.5337132522500281
2017,10,14,8,0.4521637717500281
2017,10,14,12,0.3928610065000281
2017,10,14,16,0.37956327825002817
2017,10,14,20,0.5123191697500281
2017,10,14,24,0.632979645250028
2017,10,15,4,0.7923400007500279
2017,10,15,8,0.814025771750028
2017,10,15,12,0.7560412645000278
2017,10,15,16,0.5116621362500279
2017,10,15,20,0.4296859027500278
2017,10,15,24,0.4348184362500277
2017,10,16,4,0.4227873762500276
2017,10,16,8,0.49125647225002755
2017,10,16,12,0.5091854215000275
2017,10,16,16,0.4008240575000273
2017,10,16,20,0.41882872925002723
2017,10,16,24,0.48525603775002707
2017,10,17,4,0.6325868085000271
2017,10,17,8,0.6452666007500271
2017,10,17,12,0.590389509750027
2017,10,17,16,0.435732220000027
2017,10,17,20,0.327058653250027
2017,10,17,24,0.446583569750027
2017,10,18,4,0.856238230750027
2017,10,18,8,0.9318739875000275
2017,10,18,12,0.8310516175000274
2017,10,18,16,0.5469347777500273
2017,10,18,20,0.49361605325002733
2017,10,18,24,0.4534083270000273
2017,10,19,4,0.6252856915000272
2017,10,19,8,0.6471663012500272
2017,10,19,12,0.5716852070000271
2017,10,19,16,0.3953110597500269
2017,10,19,20,0.3334874800000269
2017,10,19,24,0.5236922832500269
2017,10,20,4,0.8577684285000269
2017,10,20,8,0.866718229500027
2017,10,20,12,0.7729105785000266
2017,10,20,16,0.6544255185000267
2017,10,20,20,0.7704055282500268
2017,10,20,24,0.8688406592500267
2017,10,21,4,0.9613005052500267
2017,10,21,8,0.9550479677500268
2017,10,21,12,0.9301909572500269
2017,10,21,16,0.8490140657500268
2017,10,21,20,0.8411723870000269
2017,10,21,24,0.7762219840000266
2017,10,22,4,0.7617114147500268
2017,10,22,8,0.6899064885000269
2017,10,22,12,0.5943259035000268
2017,10,22,16,0.41794215575002686
2017,10,22,20,0.4251215035000268
2017,10,22,24,0.4952675990000267
2017,10,23,4,0.7127341390000268
2017,10,23,8,0.8719134777500266
2017,10,23,12,0.8553655727500264
2017,10,23,16,0.7429640507500264
2017,10,23,20,0.8370160782500262
2017,10,23,24,0.8457884280000265
2017,10,24,4,0.9161562455000263
2017,10,24,8,0.8463552722500263
2017,10,24,12,0.8138374597500261
2017,10,24,16,0.7164449237500261
