BEGIN_DATA
year,month,day,hour,demand (MW)
2015,7,20,18,23474
2015,7,20,19,23930
2015,7,20,20,24087
2015,7,20,21,24174
2015,7,20,22,24298
2015,7,20,23,24287
2015,7,20,24,23818
2015,7,21,1,23021
2015,7,21,2,22482
2015,7,21,3,21419
2015,7,21,4,19303
2015,7,21,5,17385
2015,7,21,6,16428
2015,7,21,7,16070
2015,7,21,8,15459
2015,7,21,9,15225
2015,7,21,10,15295
2015,7,21,11,15646
2015,7,21,12,16310
2015,7,21,13,17210
2015,7,21,14,17943
2015,7,21,15,18498
2015,7,21,16,19179
2015,7,21,17,19778
2015,7,21,18,20288
2015,7,21,19,20971
2015,7,21,20,21490
2015,7,21,21,22035
2015,7,21,22,22398
2015,7,21,23,22549
2015,7,21,24,21977
2015,7,22,1,21199
2015,7,22,2,20691
2015,7,22,3,19794
2015,7,22,4,17947
2015,7,22,5,16043
2015,7,22,6,15114
2015,7,22,7,14527
2015,7,22,8,14027
2015,7,22,9,13787
2015,7,22,10,13945
2015,7,22,11,14092
2015,7,22,12,15133
2015,7,22,13,15778
2015,7,22,14,16684
2015,7,22,15,17322
2015,7,22,16,17903
2015,7,22,17,18341
2015,7,22,18,18690
2015,7,22,19,19132
2015,7,22,20,19364
2015,7,22,21,19517
2015,7,22,22,19572
2015,7,22,23,19494
2015,7,22,24,18971
2015,7,23,1,18328
2015,7,23,2,18004
2015,7,23,3,17408
2015,7,23,4,15842
2015,7,23,5,14345
2015,7,23,6,13022
2015,7,23,7,12704
2015,7,23,8,12534
2015,7,23,9,12245
2015,7,23,10,12299
2015,7,23,11,12626
2015,7,23,12,13605
2015,7,23,13,14834
2015,7,23,14,15814
2015,7,23,15,16493
2015,7,23,16,17099
2015,7,23,17,17583
2015,7,23,18,17942
2015,7,23,19,18361
2015,7,23,20,18572
2015,7,23,21,18649
2015,7,23,22,18760
2015,7,23,23,18720
2015,7,23,24,18397
2015,7,24,1,17867
2015,7,24,2,17678
2015,7,24,3,17088
2015,7,24,4,15588
2015,7,24,5,14049
2015,7,24,6,12825
2015,7,24,7,12311
2015,7,24,8,12335
2015,7,24,9,12367
2015,7,24,10,12249
2015,7,24,11,12525
2015,7,24,12,13391
2015,7,24,13,14491
2015,7,24,14,15549
2015,7,24,15,16267
2015,7,24,16,16882
2015,7,24,17,17360
2015,7,24,18,17682
2015,7,24,19,17921
2015,7,24,20,18027
2015,7,24,21,18068
2015,7,24,22,18039
2015,7,24,23,17856
2015,7,24,24,17349
2015,7,25,1,16759
2015,7,25,2,16574
2015,7,25,3,16084
2015,7,25,4,14836
2015,7,25,5,13491
2015,7,25,6,12639
2015,7,25,7,11886
2015,7,25,8,11770
2015,7,25,9,11894
2015,7,25,10,11892
